test_id,wafer_id,die_id,equipment_id,test_station,process_corner,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,thermal_delta,dynamic_power,static_power,total_power,ambient_temperature,test_duration,test_cycle,result,defect_type
TST-000490,WFR-11,DIE-3121,EQP-101,STN-03,FF,1.2253,1.205,44.8296,111.2651,12.6754,4.0801,0.453,2779.29,11.3067,0.8584,0.4331,2.2271,27.16,2.16,55.7628,0.13633,55.96477,25,152.95,5,PASS,NORMAL
TST-000491,WFR-12,DIE-3834,EQP-102,STN-01,SS,1.1956,1.1868,45.1202,136.726,12.1665,4.352,0.4828,2297.82,13.1174,0.8352,0.4075,3.4552,27.83,2.83,55.0823,0.16347,55.22205,25,154.31,3,PASS,NORMAL
TST-000492,WFR-13,DIE-4547,EQP-104,STN-01,SS,1.2366,1.2206,47.3151,141.9796,12.4155,4.3488,0.4741,2479.77,13.1373,0.8881,0.4033,2.1051,27.46,2.46,54.5773,0.17557,54.71382,25,152.13,1,PASS,NORMAL
TST-000493,WFR-14,DIE-0210,EQP-103,STN-04,TT,1.1878,1.1621,42.6046,85.3906,12.5229,4.1813,0.4571,2450.65,12.4393,0.862,0.4006,3.0209,26.94,1.94,52.6468,0.10143,52.84272,25,149.76,2,PASS,NORMAL
TST-000494,WFR-15,DIE-0923,EQP-104,STN-01,SF,1.2227,1.213,43.4179,144.6645,13.009,4.3682,0.4402,2559.19,12.1482,0.8171,0.4162,2.6646,27.29,2.29,56.4386,0.17688,56.56504,25,148.76,1,PASS,NORMAL
TST-000495,WFR-16,DIE-1636,EQP-103,STN-02,SF,1.179,1.1622,42.1989,118.0147,13.0481,4.3446,0.4603,2421.77,13.1156,0.8455,0.4526,2.5557,27.02,2.02,50.2796,0.13914,50.38126,25,153.86,3,PASS,NORMAL
TST-000496,WFR-17,DIE-2349,EQP-101,STN-03,FF,1.2178,1.1982,45.8337,135.2391,12.0735,4.1762,0.4553,2687.63,10.9695,0.8866,0.4076,3.0269,26.94,1.94,56.4222,0.16469,56.54634,25,153.52,2,PASS,NORMAL
TST-000497,WFR-18,DIE-3012,EQP-104,STN-03,TT,1.1946,1.1679,45.0653,132.0336,12.6974,4.0337,0.4484,2471.15,12.4012,0.8921,0.4205,2.8935,27.65,2.65,56.0341,0.15773,56.16915,25,148.59,4,PASS,NORMAL
TST-000498,WFR-19,DIE-3725,EQP-105,STN-02,SF,1.2164,1.1947,46.8822,129.4167,12.0271,4.2874,0.4485,2602.6,12.1883,0.8992,0.417,2.2817,27.53,2.53,56.8627,0.15742,56.99159,25,143.17,5,PASS,NORMAL
TST-000499,WFR-20,DIE-4438,EQP-103,STN-04,FS,1.2224,1.2027,47.2624,131.6988,13.0121,4.3928,0.4539,2499.96,11.3741,0.8164,0.4345,3.8098,26.46,1.46,54.5633,0.16099,54.70295,25,150.86,4,PASS,NORMAL
TST-000500,WFR-01,DIE-0101,EQP-101,STN-02,SF,1.1944,1.1747,45.9861,130.5242,12.2588,4.3105,0.4466,2506.57,12.492,0.8604,0.4143,2.6057,26.17,1.17,51.7401,0.1559,51.90011,25,154.38,5,PASS,NORMAL
TST-000501,WFR-02,DIE-0814,EQP-105,STN-03,TT,1.1795,1.157,45.7965,121.7199,12.622,4.3115,0.435,2466.1,12.4091,0.859,0.4042,2.9518,27.17,2.17,54.4994,0.14357,54.61891,25,141.85,3,PASS,NORMAL
TST-000502,WFR-03,DIE-1527,EQP-103,STN-03,SS,1.1952,1.1727,44.2783,123.5362,12.7725,4.258,0.486,2276.95,13.2256,0.89,0.4367,3.4518,25.64,0.64,52.483,0.14765,52.60412,25,154.77,4,PASS,NORMAL
TST-000503,WFR-04,DIE-2240,EQP-104,STN-01,FS,1.1945,1.1713,45.0508,134.8135,12.7122,4.1172,0.458,2478.79,12.7457,0.8401,0.4316,2.5511,26.46,1.46,54.9389,0.16103,54.99614,25,137.87,2,PASS,NORMAL
TST-000504,WFR-05,DIE-2903,EQP-103,STN-03,TT,1.2164,1.1976,46.572,140.2834,12.9441,4.4886,0.4591,2585.54,12.7469,0.8467,0.4294,1.8771,27.42,2.42,54.3555,0.17064,54.51134,25,151.13,3,PASS,NORMAL
TST-000505,WFR-06,DIE-3616,EQP-102,STN-04,FF,1.1984,1.1789,43.6467,145.3458,12.4094,4.0429,0.445,2676.44,11.315,0.8284,0.4182,2.8018,28.21,3.21,54.4758,0.17418,54.69579,25,148.97,4,PASS,NORMAL
TST-000506,WFR-07,DIE-4329,EQP-105,STN-01,FF,1.2028,1.1859,45.7904,139.9873,12.8783,4.3324,0.4635,2583.51,11.5483,0.8196,0.4279,3.1149,27.58,2.58,52.3164,0.16838,52.44465,25,148.86,4,PASS,NORMAL
TST-000507,WFR-08,DIE-5042,EQP-105,STN-02,FF,1.1979,1.1724,42.7312,166.2853,13.1116,4.2436,0.4541,2597.45,11.1969,0.8075,0.4008,3.3953,28.22,3.22,56.2034,0.19919,56.42706,25,152.69,1,PASS,NORMAL
TST-000508,WFR-09,DIE-0705,EQP-105,STN-04,FF,1.2143,1.1898,44.9172,135.7748,12.3023,4.0792,0.4576,2415.41,17.2805,1.1077,0.3942,-4.5987,28.44,3.44,55.7585,0.16487,55.89146,25,152.65,4,FAIL,TIMING_FAILURE
TST-000509,WFR-10,DIE-1418,EQP-104,STN-03,TT,1.2107,1.1909,45.6182,124.1961,11.555,4.4266,0.4548,2482.29,12.5695,0.7875,0.4246,2.7572,26.87,1.87,56.0708,0.15036,56.29177,25,147.82,4,PASS,NORMAL
TST-000510,WFR-11,DIE-2131,EQP-104,STN-02,SF,1.206,1.1774,47.0114,162.6796,12.7035,4.2482,0.4608,2479.12,12.5396,0.8673,0.4107,2.7279,27.7,2.7,57.4268,0.19619,57.57251,25,145.05,4,PASS,NORMAL
TST-000511,WFR-12,DIE-2844,EQP-102,STN-03,SF,1.0737,1.0539,44.6494,109.3446,12.4079,4.2073,0.4618,2194.03,14.7938,0.8719,0.4199,2.5656,28.09,3.09,53.5554,0.1174,53.72021,25,149.1,1,FAIL,LOW_VOLTAGE
TST-000512,WFR-13,DIE-3507,EQP-104,STN-02,SF,1.1934,1.17,44.1175,125.8489,12.8314,3.9221,0.4283,2564.76,12.0909,0.8474,0.4285,2.6577,26.44,1.44,54.0612,0.15019,54.27174,25,151.08,1,PASS,NORMAL
TST-000513,WFR-14,DIE-4220,EQP-104,STN-01,FS,1.2017,1.1879,47.7572,129.6962,12.8584,4.345,0.4428,2520.32,12.7077,0.8747,0.4315,2.2886,26.71,1.71,56.0046,0.15586,56.10178,25,155.03,2,PASS,NORMAL
TST-000514,WFR-15,DIE-4933,EQP-102,STN-04,TT,1.2061,1.1866,44.9124,93.9951,12.2128,4.2431,0.4623,2472.94,12.8541,0.8599,0.4207,2.4611,27.18,2.18,51.9847,0.11337,52.10765,25,151.82,1,PASS,NORMAL
TST-000515,WFR-16,DIE-0646,EQP-103,STN-01,SF,1.2106,1.1988,46.1701,108.9915,12.1564,4.1154,0.435,2636.73,11.0774,0.8519,0.432,3.241,27.47,2.47,53.4227,0.13195,53.53806,25,145.55,2,PASS,NORMAL
TST-000516,WFR-17,DIE-1309,EQP-105,STN-03,SS,1.2201,1.2032,46.7876,97.709,11.7006,4.4274,0.4543,2497.26,12.7806,0.8405,0.4269,2.3965,27.77,2.77,58.0819,0.11921,58.16388,25,150.82,3,PASS,NORMAL
TST-000517,WFR-18,DIE-2022,EQP-101,STN-01,FS,1.2146,1.2112,46.6338,126.9066,12.7235,4.3341,0.4387,2593.23,12.0388,0.8603,0.4006,2.5257,26.91,1.91,56.9195,0.15414,57.05124,25,142.79,4,PASS,NORMAL
TST-000518,WFR-19,DIE-2735,EQP-105,STN-01,FS,1.2033,1.1941,44.644,140.8348,12.9314,4.0311,0.4444,2600.85,12.1228,0.8566,0.4247,2.4002,27.72,2.72,54.7323,0.16947,54.81456,25,153.68,2,PASS,NORMAL
TST-000519,WFR-20,DIE-3448,EQP-104,STN-03,SS,1.1976,1.1707,48.2616,125.6406,11.9121,4.3646,0.4592,2385.33,12.8015,0.8527,0.4067,3.115,27.34,2.34,55.1251,0.15047,55.28466,25,153.06,4,PASS,NORMAL
TST-000520,WFR-01,DIE-4111,EQP-103,STN-01,SS,1.1667,1.1484,45.5783,117.8301,12.5151,4.202,0.4967,2087.28,14.6618,0.8519,0.4038,3.65,26.88,1.88,46.8476,0.13747,47.08138,25,153.34,4,PASS,NORMAL
TST-000521,WFR-02,DIE-4824,EQP-102,STN-02,SF,1.1905,1.167,45.9505,123.006,12.9069,4.2216,0.4479,2543.42,12.4087,0.8488,0.428,2.4694,27.19,2.19,56.2759,0.14644,56.40402,25,149.43,5,PASS,NORMAL
TST-000522,WFR-03,DIE-0537,EQP-101,STN-03,SS,1.1877,1.1666,47.8296,127.0983,12.1649,4.0567,0.4696,2306.45,13.403,0.8546,0.4407,3.0851,28.59,3.59,54.2338,0.15095,54.36464,25,143.62,4,PASS,NORMAL
TST-000523,WFR-04,DIE-1250,EQP-101,STN-03,SF,1.2138,1.1966,45.2728,147.0412,12.4403,4.2552,0.4602,2445.28,12.632,0.8349,0.411,2.8911,26.61,1.61,52.8642,0.17848,53.00774,25,152.57,5,PASS,NORMAL
TST-000524,WFR-05,DIE-1913,EQP-105,STN-03,FF,1.2088,1.1855,45.1083,159.7105,12.0559,3.9447,0.466,2624.82,12.2888,0.8411,0.4392,2.1092,27.9,2.9,57.0595,0.19306,57.30084,25,146.7,3,PASS,NORMAL
TST-000525,WFR-06,DIE-2626,EQP-105,STN-01,TT,1.2144,1.1961,46.4088,139.661,12.568,4.1648,0.4298,2646.82,11.6528,0.8828,0.4308,2.5769,28.06,3.06,54.554,0.1696,54.66437,25,147.75,5,PASS,NORMAL
TST-000526,WFR-07,DIE-3339,EQP-104,STN-03,TT,1.1967,1.1719,42.9487,107.8784,12.9297,4.0473,0.4395,2463.05,12.6519,0.8206,0.4276,2.7675,28.44,3.44,54.104,0.1291,54.18344,25,144.24,3,PASS,NORMAL
TST-000527,WFR-08,DIE-4002,EQP-103,STN-04,TT,1.2172,1.2005,46.9022,124.4049,12.1428,4.1398,0.455,2611.38,12.0611,0.8702,0.4222,2.3863,27.38,2.38,54.7645,0.15143,54.91609,25,156.16,3,PASS,NORMAL
TST-000528,WFR-09,DIE-4715,EQP-104,STN-02,SS,1.1972,1.1865,41.8777,104.3161,11.5001,4.3588,0.439,2361.65,12.5633,0.8674,0.4164,3.5066,27.57,2.57,55.5434,0.12489,55.54434,25,153.59,2,PASS,NORMAL
TST-000529,WFR-10,DIE-0428,EQP-105,STN-02,SF,1.2099,1.1822,45.9252,125.3971,12.6064,4.279,0.4374,2504.4,12.1817,0.8648,0.3866,2.9254,27.01,2.01,50.8189,0.15172,50.97577,25,149.3,4,PASS,NORMAL
TST-000530,WFR-11,DIE-1141,EQP-103,STN-01,FF,1.1852,1.1578,42.8025,166.7224,12.2831,4.3611,0.4514,2633.01,12.3963,0.7892,0.4261,2.0062,26.22,1.22,54.7134,0.1976,55.00275,25,145.86,1,PASS,NORMAL
TST-000531,WFR-12,DIE-1804,EQP-103,STN-02,SS,1.0194,1.0087,43.7736,145.4772,11.7959,4.2546,0.472,2071.25,14.787,0.9136,0.3993,3.6114,25.02,0.02,51.1332,0.1483,51.33205,25,148.05,2,FAIL,LOW_VOLTAGE
TST-000532,WFR-13,DIE-2517,EQP-102,STN-04,FF,1.1955,1.1772,45.5957,131.4613,11.9801,4.1753,0.4551,2625.98,11.6184,0.8047,0.4306,2.8093,26.08,1.08,52.4013,0.15716,52.55676,25,149.29,2,PASS,NORMAL
TST-000533,WFR-14,DIE-3230,EQP-104,STN-04,FF,1.2217,1.2034,48.2067,149.1136,12.5756,4.2323,0.4699,2605.78,11.1832,0.8616,0.4129,3.3057,27.41,2.41,54.3616,0.18217,54.57976,25,146.39,5,PASS,NORMAL
TST-000534,WFR-15,DIE-3943,EQP-102,STN-03,TT,1.1877,1.172,43.8177,96.0099,12.1585,4.1647,0.4156,2647.12,11.8773,0.8431,0.4101,2.3904,26.32,1.32,53.1937,0.11403,53.29049,25,140.14,2,PASS,NORMAL
TST-000535,WFR-16,DIE-4606,EQP-103,STN-01,FF,1.2159,1.2044,45.1814,137.8303,13.4557,4.1288,0.4496,2685.37,11.6013,0.8794,0.4255,2.4148,29.22,4.22,56.3592,0.16759,56.48878,25,150.79,1,PASS,NORMAL
TST-000536,WFR-17,DIE-0319,EQP-105,STN-04,SS,1.1708,1.145,43.3266,124.441,12.5174,4.0864,0.4977,2108.06,14.5447,0.8474,0.4179,3.5827,27.31,2.31,49.0615,0.1457,49.17248,25,145.98,5,PASS,NORMAL
TST-000537,WFR-18,DIE-1032,EQP-105,STN-01,SF,1.1965,1.1731,45.4656,112.7862,12.2379,4.1401,0.4682,2412.62,12.7495,0.8243,0.416,3.0057,26.89,1.89,54.1434,0.13495,54.31298,25,151.32,4,PASS,NORMAL
TST-000538,WFR-19,DIE-1745,EQP-103,STN-02,TT,1.2033,1.1883,44.0926,146.8306,12.7113,4.0616,0.4598,2472.68,12.2487,0.8056,0.4251,3.1225,28.78,3.78,53.9842,0.17668,54.13332,25,149.51,4,PASS,NORMAL
TST-000539,WFR-20,DIE-2408,EQP-103,STN-02,TT,1.2001,1.184,41.8023,110.4096,12.4965,4.3245,0.4707,2411.61,12.7205,0.8935,0.438,2.9724,28.94,3.94,56.1345,0.1325,56.30528,25,152.62,5,PASS,NORMAL
TST-000540,WFR-01,DIE-3121,EQP-105,STN-02,SS,1.2119,1.1889,47.8279,117.4495,12.7338,4.2396,0.4965,2322.22,13.8783,0.8367,0.4277,2.5099,27.32,2.32,58.3796,0.14234,58.52029,25,154.08,4,PASS,NORMAL
TST-000541,WFR-02,DIE-3834,EQP-103,STN-02,SF,1.2157,1.1931,44.5465,128.4831,12.8908,4.2196,0.4515,2568.35,12.2195,0.8281,0.43,2.5266,28.25,3.25,60.0038,0.1562,60.17628,25,149.91,2,PASS,NORMAL
TST-000542,WFR-03,DIE-4547,EQP-102,STN-04,SF,1.187,1.1644,46.0509,117.932,12.0055,4.1831,0.4605,2369.27,12.7898,0.8643,0.4196,3.2287,26.56,1.56,50.7042,0.13999,50.85973,25,149.7,1,PASS,NORMAL
TST-000543,WFR-04,DIE-0210,EQP-105,STN-02,FS,1.2053,1.1859,43.6452,142.6504,13.3334,4.108,0.446,2481.23,12.3077,0.8532,0.4012,2.9601,27.07,2.07,57.2573,0.17194,57.49909,25,144.88,2,PASS,NORMAL
TST-000544,WFR-05,DIE-0923,EQP-101,STN-01,SF,1.2217,1.192,46.4227,105.0342,12.1991,4.2029,0.4454,2587.72,12.5223,0.7791,0.4177,2.1562,27.02,2.02,56.0946,0.12832,56.2528,25,145.43,1,PASS,NORMAL
TST-000545,WFR-06,DIE-1636,EQP-103,STN-03,FF,1.2184,1.1978,46.4273,163.3597,12.5002,4.4197,0.4443,2770.12,11.591,0.8793,0.4349,1.9695,27.47,2.47,54.0732,0.19904,54.27239,25,143.76,1,PASS,NORMAL
TST-000546,WFR-07,DIE-2349,EQP-105,STN-03,TT,1.1797,1.1572,46.5329,135.9994,12.1909,4.3612,0.4649,2303.94,12.9331,0.847,0.3985,3.5815,28.46,3.46,52.0738,0.16044,52.32771,25,152.01,2,PASS,NORMAL
TST-000547,WFR-08,DIE-3012,EQP-101,STN-03,FS,1.2082,1.19,43.9178,125.8478,12.4622,4.4478,0.4408,2511.25,11.924,0.8513,0.417,3.153,27.72,2.72,58.6111,0.15205,58.75043,25,156.5,4,PASS,NORMAL
TST-000548,WFR-09,DIE-3725,EQP-104,STN-04,TT,1.19,1.167,42.7996,131.6401,12.3946,4.1911,0.4612,2427.43,12.741,0.8944,0.4265,2.8429,27.16,2.16,55.7981,0.15665,55.88549,25,150.42,1,PASS,NORMAL
TST-000549,WFR-10,DIE-4438,EQP-103,STN-03,SF,1.2461,1.228,44.4228,96.9561,12.547,4.3444,0.4477,2682.84,11.6687,0.8348,0.4079,2.4061,28.03,3.03,59.2414,0.12082,59.44403,25,149.97,5,PASS,NORMAL
TST-000550,WFR-11,DIE-0101,EQP-103,STN-03,SS,1.2051,1.191,45.375,128.0836,12.5951,4.184,0.4734,2315.49,13.1256,0.8229,0.416,3.3265,27.2,2.2,55.0658,0.15435,55.2696,25,154.44,1,PASS,NORMAL
TST-000551,WFR-12,DIE-0814,EQP-102,STN-01,FS,1.2038,1.183,45.6991,132.5377,12.3555,4.1649,0.4216,2686.38,11.9937,0.7723,0.4232,2.1239,25.84,0.84,57.1894,0.15955,57.33409,25,155.43,5,PASS,NORMAL
TST-000552,WFR-13,DIE-1527,EQP-103,STN-02,FF,1.2058,1.1835,45.7617,115.8413,11.6093,4.1261,0.4534,2687.11,12.1685,0.8821,0.4358,1.8353,27.84,2.84,57.1542,0.13968,57.26153,25,146.61,3,PASS,NORMAL
TST-000553,WFR-14,DIE-2240,EQP-104,STN-01,SF,1.2034,1.1865,45.199,127.3688,12.3326,4.2354,0.4441,2550.81,12.3684,0.8767,0.4451,2.4362,27.49,2.49,54.5585,0.15328,54.7577,25,153.36,3,PASS,NORMAL
TST-000554,WFR-15,DIE-2903,EQP-103,STN-04,FF,1.2175,1.1949,46.7952,157.3134,12.2754,4.0144,0.4419,2733.32,10.9762,0.8452,0.4182,2.8128,27.07,2.07,57.881,0.19153,58.09983,25,152.48,4,PASS,NORMAL
TST-000555,WFR-16,DIE-3616,EQP-102,STN-02,SF,1.2128,1.194,48.6521,112.7869,12.6416,4.4983,0.4518,2560.06,12.6019,0.8777,0.398,2.145,26.44,1.44,55.1622,0.13679,55.44082,25,159.64,2,PASS,NORMAL
TST-000556,WFR-17,DIE-4329,EQP-104,STN-01,SS,1.1845,1.1647,42.6145,121.6771,13.8765,4.7328,0.5467,1996.05,15.2733,0.7618,0.3978,4.0045,28.63,3.63,52.0223,0.14413,52.21299,25,144.99,2,FAIL,PROCESS_VARIATION
TST-000557,WFR-18,DIE-5042,EQP-101,STN-03,SF,1.2022,1.1845,44.0665,126.3139,12.7201,4.1898,0.4822,2372.27,13.14,0.8094,0.4022,2.9121,27.05,2.05,55.513,0.15185,55.62111,25,152.23,2,PASS,NORMAL
TST-000558,WFR-19,DIE-0705,EQP-105,STN-02,TT,1.1934,1.1729,45.0797,139.4858,13.1823,4.3394,0.4595,2548.35,13.5292,0.8003,0.4414,1.3669,27.21,2.21,50.9145,0.16646,51.07225,25,154.14,3,PASS,NORMAL
TST-000559,WFR-20,DIE-1418,EQP-105,STN-04,TT,1.1993,1.1753,45.4436,143.1079,12.332,4.1733,0.4742,2425.91,13.4887,0.8327,0.4208,2.1673,27.29,2.29,60.2485,0.17163,60.40243,25,148.11,4,PASS,NORMAL
TST-000560,WFR-01,DIE-2131,EQP-104,STN-03,FF,1.1821,1.1595,41.9664,132.3587,13.124,4.1897,0.4547,2613.9,11.3895,0.8383,0.4235,3.075,27.46,2.46,51.5544,0.15646,51.73133,25,147.33,5,PASS,NORMAL
TST-000561,WFR-02,DIE-2844,EQP-103,STN-03,FS,1.182,1.1577,54.6606,154.0577,12.7749,4.3062,0.4541,2422.52,12.9422,0.8846,0.4312,2.6849,36.92,11.92,66.4874,0.1821,66.68651,25,152.52,1,FAIL,POWER_ANOMALY
TST-000562,WFR-03,DIE-3507,EQP-105,STN-02,FS,1.2017,1.1908,45.2817,113.6376,12.3193,4.0078,0.4423,2503.45,11.7674,0.8445,0.3983,3.3661,26.64,1.64,57.7429,0.13656,57.90693,25,155.83,3,PASS,NORMAL
TST-000563,WFR-04,DIE-4220,EQP-101,STN-01,SF,1.1955,1.1718,43.8217,123.634,12.3007,4.22,0.4323,2542.73,12.5283,0.8816,0.4204,2.3212,28.43,3.43,53.8989,0.1478,54.10492,25,147.82,2,PASS,NORMAL
TST-000564,WFR-05,DIE-4933,EQP-104,STN-02,SF,1.202,1.1791,47.0487,141.6523,12.8642,4.2055,0.439,2570.6,12.5436,0.8491,0.3974,2.1679,27.88,2.88,51.501,0.17027,51.60138,25,146.44,2,PASS,NORMAL
TST-000565,WFR-06,DIE-0646,EQP-103,STN-01,TT,1.1887,1.169,51.7041,152.625,12.1863,4.1233,0.4671,2461.63,13.0765,0.8049,0.4259,2.368,52.31,27.31,53.8207,0.18143,53.94492,25,152.08,2,FAIL,THERMAL_ANOMALY
TST-000566,WFR-07,DIE-1309,EQP-105,STN-01,SS,1.1984,1.1841,43.0094,110.9011,13.2173,4.3477,0.4609,2363.68,12.7932,0.8248,0.4418,3.3048,28.29,3.29,53.0843,0.1329,53.26873,25,144.8,5,PASS,NORMAL
TST-000567,WFR-08,DIE-2022,EQP-104,STN-02,TT,1.2224,1.1973,45.5469,103.1135,12.9888,3.9709,0.4549,2590.62,11.9304,0.8037,0.4261,2.7062,27.2,2.2,55.641,0.12605,55.78544,25,152.73,3,PASS,NORMAL
TST-000568,WFR-09,DIE-2735,EQP-101,STN-01,FS,1.2164,1.1918,47.614,124.4713,11.8169,4.2966,0.4596,2530.51,12.077,0.8557,0.4275,2.8744,27.31,2.31,56.7639,0.15141,56.86881,25,149.63,5,PASS,NORMAL
TST-000569,WFR-10,DIE-3448,EQP-102,STN-02,TT,1.1872,1.1672,42.3927,124.4005,12.5491,4.2999,0.4424,2480.35,12.6304,0.827,0.4193,2.6694,27.08,2.08,52.0358,0.14769,52.16486,25,149.04,2,PASS,NORMAL
TST-000570,WFR-11,DIE-4111,EQP-105,STN-04,TT,1.2062,1.176,47.1707,130.1224,12.9672,4.1481,0.4523,2498.88,12.213,0.8726,0.4376,2.9216,27.37,2.37,55.9482,0.15695,56.10783,25,145.38,2,PASS,NORMAL
TST-000571,WFR-12,DIE-4824,EQP-104,STN-01,FS,1.0889,1.0754,46.2991,146.4339,13.2727,4.0984,0.441,2409.84,13.5923,0.8632,0.4395,2.1431,28.14,3.14,58.5634,0.15945,58.64419,25,153.49,5,FAIL,LOW_VOLTAGE
TST-000572,WFR-13,DIE-0537,EQP-103,STN-04,FS,1.2112,1.1918,40.3955,148.2673,12.0665,4.2273,0.458,2549.8,12.4499,0.8722,0.3814,2.3654,28.15,3.15,55.9512,0.17958,56.09021,25,148.7,2,PASS,NORMAL
TST-000573,WFR-14,DIE-1250,EQP-104,STN-04,SF,1.198,1.1836,50.1399,368.0523,12.4738,4.1891,0.4518,2435.11,12.7965,0.8595,0.4034,2.7704,38.35,13.35,55.1093,0.44093,55.56033,25,146.98,5,FAIL,HIGH_LEAKAGE
TST-000574,WFR-15,DIE-1913,EQP-103,STN-03,SF,1.1873,1.175,43.4782,115.3105,12.3141,4.122,0.4351,2515.67,12.654,0.8689,0.4218,2.3774,28.09,3.09,51.9642,0.13691,52.13824,25,151.24,4,PASS,NORMAL
TST-000575,WFR-16,DIE-2626,EQP-105,STN-04,TT,1.204,1.1172,45.8438,112.589,13.7476,4.0867,0.4371,2614.65,12.4803,0.8278,0.4099,1.9903,28.74,3.74,54.3237,0.13556,54.51433,25,141.87,1,FAIL,EQUIPMENT_DRIFT
TST-000576,WFR-17,DIE-3339,EQP-102,STN-04,FS,1.1903,1.1722,41.9379,136.2059,12.2209,4.0757,0.4458,2566.07,11.9687,0.8111,0.4065,2.8082,28.5,3.5,53.1541,0.16213,53.4162,25,151.66,4,PASS,NORMAL
TST-000577,WFR-18,DIE-4002,EQP-105,STN-04,FS,1.2088,1.189,44.0848,149.262,12.3095,3.9689,0.4634,2492.54,11.9413,0.8829,0.4321,3.2237,29.08,4.08,50.8494,0.18043,50.97517,25,150.51,3,PASS,NORMAL
TST-000578,WFR-19,DIE-4715,EQP-105,STN-01,SF,1.1854,1.1666,46.6175,121.1065,11.9622,4.2626,0.4555,2377.8,13.33,0.8926,0.4148,2.5997,26.68,1.68,53.4007,0.14356,53.49777,25,147.16,1,PASS,NORMAL
TST-000579,WFR-20,DIE-0428,EQP-101,STN-04,SF,1.2044,1.1879,43.5147,132.7439,13.0492,4.2147,0.4638,2427.12,12.3035,0.8429,0.4103,3.334,28.32,3.32,56.7895,0.15988,56.9514,25,151.03,4,PASS,NORMAL
TST-000580,WFR-01,DIE-1141,EQP-105,STN-01,FF,1.219,1.2023,42.8614,158.1181,12.3771,4.168,0.4575,2670.27,11.1403,0.7953,0.4352,3.0442,27.83,2.83,54.6316,0.19275,54.90782,25,156.21,3,PASS,NORMAL
TST-000581,WFR-02,DIE-1804,EQP-101,STN-01,SF,1.1803,1.1545,43.9436,134.3761,11.9821,4.3648,0.4509,2476.73,12.6738,0.7636,0.4411,2.7129,27.58,2.58,51.7295,0.1586,51.95044,25,152.69,1,PASS,NORMAL
TST-000582,WFR-03,DIE-2517,EQP-101,STN-02,FS,1.1977,1.1738,47.7619,146.8192,12.1811,4.0963,0.4443,2521.03,12.2242,0.8373,0.4273,2.805,28.82,3.82,53.4173,0.17585,53.66482,25,142.81,4,PASS,NORMAL
TST-000583,WFR-04,DIE-3230,EQP-101,STN-03,FF,1.1921,1.1699,44.9609,139.1212,12.6821,4.1556,0.4517,2658.23,11.6229,0.9031,0.4156,2.5216,27.44,2.44,54.2518,0.16585,54.36604,25,151.43,1,PASS,NORMAL
TST-000584,WFR-05,DIE-3943,EQP-104,STN-01,FS,1.1862,1.1591,42.3949,124.4977,12.9046,4.2318,0.4584,2423.94,12.952,0.8441,0.4013,2.706,27.08,2.08,55.7343,0.14768,55.87597,25,154.46,5,PASS,NORMAL
TST-000585,WFR-06,DIE-4606,EQP-102,STN-01,FF,1.225,1.2064,46.9108,149.5705,13.4624,4.2331,0.4519,2715.56,11.0308,0.8334,0.4269,2.8657,27.89,2.89,58.2526,0.18322,58.33806,25,147.58,5,PASS,NORMAL
TST-000586,WFR-07,DIE-0319,EQP-103,STN-03,SS,1.1906,1.1655,45.0789,123.4495,14.1599,4.7397,0.5196,2042.57,14.6517,0.8824,0.4289,4.0491,27.29,2.29,55.1551,0.14698,55.35646,25,147.94,1,FAIL,PROCESS_VARIATION
TST-000587,WFR-08,DIE-1032,EQP-104,STN-02,FS,1.2441,1.2272,46.4616,116.0733,12.3985,4.1739,0.4461,2702.47,11.8789,0.8671,0.4182,2.0553,26.97,1.97,56.1331,0.14441,56.21545,25,149.74,3,PASS,NORMAL
TST-000588,WFR-09,DIE-1745,EQP-102,STN-04,FF,1.2085,1.1893,47.1872,139.9081,12.3118,4.3145,0.4672,2581.46,12.2027,0.8348,0.3988,2.4576,28.36,3.36,57.9275,0.16908,58.07202,25,150.46,2,PASS,NORMAL
TST-000589,WFR-10,DIE-2408,EQP-102,STN-03,SS,1.202,1.1799,45.2791,104.3023,12.2516,4.2287,0.4705,2351.68,13.2092,0.8665,0.4232,2.9334,26.83,1.83,54.6146,0.12537,54.75165,25,149.24,5,PASS,NORMAL
TST-000590,WFR-11,DIE-3121,EQP-105,STN-01,SF,1.2144,1.1851,45.1998,112.7557,12.6166,4.1871,0.4446,2616.25,11.8506,0.8535,0.4258,2.585,28.22,3.22,54.1013,0.13693,54.17703,25,150.44,5,PASS,NORMAL
TST-000591,WFR-12,DIE-3834,EQP-105,STN-02,SF,1.2126,1.1883,44.8475,140.5664,12.2624,4.3335,0.4402,2600.92,12.2807,0.8693,0.4247,2.2292,28.06,3.06,50.8191,0.17045,51.01573,25,152.46,4,PASS,NORMAL
TST-000592,WFR-13,DIE-4547,EQP-101,STN-04,SS,1.2024,1.1873,49.8345,106.7304,12.8023,4.2312,0.4532,2451.47,13.1864,0.8485,0.4023,2.2818,41.12,16.12,53.0522,0.12833,53.25847,25,157.77,3,FAIL,THERMAL_ANOMALY
