test_id,wafer_id,die_id,equipment_id,test_station,process_corner,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,thermal_delta,dynamic_power,static_power,total_power,ambient_temperature,test_duration,test_cycle,result,defect_type
TST-029518,WFR-019,DIE-2735,EQP-101,STN-02,FF,1.2181,1.1968,43.9031,164.0489,13.1617,4.4149,0.493,2515.06,12.252,0.8183,0.4084,2.8339,27.35,2.35,58.0739,0.19983,58.24242,25,149.53,1,FAIL,PROCESS_VARIATION
TST-029519,WFR-020,DIE-3448,EQP-102,STN-01,SF,1.1889,1.1649,43.7405,134.7388,12.5173,4.2554,0.4473,2501.25,12.9074,0.8459,0.4185,2.2387,27.03,2.03,50.6431,0.16019,50.833,25,150.53,5,PASS,NORMAL
TST-029520,WFR-021,DIE-4111,EQP-104,STN-01,FF,1.1982,1.1752,45.1155,150.4661,12.8707,4.2521,0.457,2667.25,12.276,0.8238,0.4152,1.8969,27.75,2.75,56.2694,0.18029,56.47396,25,154.96,3,PASS,NORMAL
TST-029521,WFR-022,DIE-4824,EQP-105,STN-01,TT,1.0721,1.0469,44.8855,127.2012,12.5618,4.0473,0.4477,2264.62,13.9428,0.8971,0.4131,2.8231,27.9,2.9,52.3219,0.13637,52.39933,25,140.75,2,FAIL,LOW_VOLTAGE
TST-029522,WFR-023,DIE-0537,EQP-104,STN-02,SF,1.1873,1.1708,45.9619,150.2323,12.6434,4.4244,0.4386,2426.63,12.0721,0.8715,0.3925,3.5402,29.1,4.1,57.821,0.17837,58.03759,25,149.03,2,PASS,NORMAL
TST-029523,WFR-024,DIE-1250,EQP-102,STN-02,SF,1.2111,1.1877,47.8934,198.3449,12.8381,4.2364,0.4508,2589.66,12.4788,0.8606,0.4282,2.1066,30.41,5.41,54.5738,0.24022,54.73988,25,151.57,5,FAIL,HIGH_LEAKAGE
TST-029524,WFR-025,DIE-1913,EQP-102,STN-04,TT,1.2014,1.1757,43.86,132.7865,13.1038,4.3178,0.4503,2500.15,12.9284,0.8566,0.4208,2.214,27.77,2.77,57.9997,0.15953,58.20002,25,154.93,3,PASS,NORMAL
TST-029525,WFR-026,DIE-2626,EQP-103,STN-03,SF,1.2042,1.1891,44.5063,100.831,12.4485,4.2404,0.4602,2507.55,12.5332,0.8509,0.3923,2.5677,28.65,3.65,52.8555,0.12142,52.95289,25,156.31,5,PASS,NORMAL
TST-029526,WFR-027,DIE-3339,EQP-104,STN-03,FF,1.1802,1.1639,45.4737,146.6855,12.5574,4.303,0.4379,2743.55,11.1558,0.8465,0.404,2.5774,28.24,3.24,53.2005,0.17312,53.41037,25,152.08,1,PASS,NORMAL
TST-029527,WFR-028,DIE-4002,EQP-105,STN-02,SF,1.2231,1.2013,44.9764,119.09,12.6702,4.2968,0.4227,2683.21,11.149,0.8474,0.4154,2.9111,28.13,3.13,57.079,0.14566,57.18741,25,148.94,3,PASS,NORMAL
TST-029528,WFR-029,DIE-4715,EQP-102,STN-02,TT,1.1999,1.18,43.4188,151.048,12.6779,4.2281,0.4602,2455.15,11.6025,0.8917,0.4188,3.7981,26.78,1.78,57.3451,0.18124,57.50378,25,151.51,2,PASS,NORMAL
TST-029529,WFR-030,DIE-0428,EQP-103,STN-02,FS,1.1827,1.1599,41.5704,119.4018,12.3159,4.1298,0.4622,2380.39,12.9527,0.8813,0.4154,2.97,28.24,3.24,51.8462,0.14122,52.05418,25,152.63,2,PASS,NORMAL
TST-029530,WFR-031,DIE-1141,EQP-105,STN-01,FS,1.193,1.1878,44.6724,139.6838,12.8304,4.2184,0.4452,2438.68,12.295,0.813,0.4355,3.2943,27.42,2.42,54.137,0.16664,54.26614,25,154.8,5,PASS,NORMAL
TST-029531,WFR-032,DIE-1804,EQP-103,STN-02,TT,1.2259,1.209,43.6758,140.4885,12.6465,4.1563,0.4452,2641.18,11.9706,0.8285,0.3984,2.3456,27.59,2.59,54.5635,0.17222,54.81996,25,147.37,3,PASS,NORMAL
TST-029532,WFR-033,DIE-2517,EQP-101,STN-04,TT,1.1625,1.148,45.4406,122.1801,12.1868,4.3379,0.4239,2468.86,12.9807,0.8844,0.4275,2.3367,27.68,2.68,50.0164,0.14203,50.18076,25,155.17,4,PASS,NORMAL
TST-029533,WFR-034,DIE-3230,EQP-102,STN-04,TT,1.2088,1.127,47.5827,112.8615,14.0266,4.1032,0.4591,2539.71,12.5553,0.8427,0.4341,2.3518,27.37,2.37,52.3085,0.13643,52.4502,25,147.05,4,FAIL,EQUIPMENT_DRIFT
TST-029534,WFR-035,DIE-3943,EQP-103,STN-04,TT,1.2175,1.1917,46.6019,128.4014,12.8418,4.1132,0.4439,2601.57,12.1013,0.7843,0.4179,2.4897,27.49,2.49,63.5827,0.15633,63.73728,25,147.46,4,PASS,NORMAL
TST-029535,WFR-036,DIE-4606,EQP-101,STN-02,TT,1.1958,1.1817,43.4412,160.0136,12.5937,4.3926,0.4449,2491.78,12.3996,0.8738,0.4367,2.7794,27.63,2.63,52.3418,0.19134,52.53169,25,150.59,2,PASS,NORMAL
TST-029536,WFR-037,DIE-0319,EQP-105,STN-02,FS,1.1951,1.1685,44.6809,123.9381,12.4237,4.2987,0.4488,2515.57,12.1982,0.8959,0.412,2.8069,26.98,1.98,55.4525,0.14812,55.6132,25,149.82,1,PASS,NORMAL
TST-029537,WFR-038,DIE-1032,EQP-105,STN-03,SS,1.2096,1.1837,44.924,145.6043,12.1969,4.1725,0.4835,2380.64,13.7147,0.8503,0.4249,2.2372,28.45,3.45,57.6105,0.17612,57.87229,25,144.34,2,PASS,NORMAL
TST-029538,WFR-039,DIE-1745,EQP-103,STN-02,FS,1.199,1.1734,42.8193,170.3951,11.9514,4.2624,0.4613,2370.14,12.6453,0.8405,0.4092,3.3908,25.69,0.69,51.8099,0.2043,51.9529,25,151.97,2,PASS,NORMAL
TST-029539,WFR-040,DIE-2408,EQP-103,STN-02,FS,1.2173,1.1949,43.6433,129.1543,11.5418,4.2984,0.4465,2572.23,12.3696,0.824,0.4175,2.3571,26.54,1.54,56.2978,0.15722,56.47409,25,146.74,5,PASS,NORMAL
TST-029540,WFR-041,DIE-3121,EQP-104,STN-04,SF,1.2221,1.1525,49.9694,103.6892,13.5058,4.204,0.4492,2528.19,11.9851,0.8371,0.432,2.9994,27.05,2.05,54.3464,0.12672,54.44914,25,150.65,5,FAIL,EQUIPMENT_DRIFT
TST-029541,WFR-042,DIE-3834,EQP-104,STN-02,FS,1.1994,1.1848,46.7028,150.8911,12.8094,4.3644,0.4675,2404.89,12.6055,0.8028,0.4311,3.2245,26.92,1.92,56.3852,0.18098,56.51775,25,151.73,4,PASS,NORMAL
TST-029542,WFR-043,DIE-4547,EQP-102,STN-03,SS,1.1883,1.1683,46.7126,125.6305,13.1917,4.215,0.4573,2327.4,13.5995,0.8362,0.4166,2.7509,27.18,2.18,49.3649,0.14929,49.60108,25,151.71,3,PASS,NORMAL
TST-029543,WFR-044,DIE-0210,EQP-101,STN-04,SF,1.2139,1.2013,46.6442,104.0479,12.0165,4.23,0.4613,2488.47,12.4838,0.8765,0.4108,2.7138,27.1,2.1,51.8817,0.1263,51.99715,25,152.37,5,PASS,NORMAL
TST-029544,WFR-045,DIE-0923,EQP-105,STN-03,FF,1.2152,1.1999,45.4685,136.8632,12.1825,4.3179,0.4369,2789.15,11.0253,0.8402,0.439,2.4758,27.95,2.95,52.122,0.16632,52.26846,25,145.84,3,PASS,NORMAL
TST-029545,WFR-046,DIE-1636,EQP-104,STN-02,SS,1.0222,1.0086,44.9982,119.8798,12.0915,4.2103,0.458,2062.99,14.3308,0.8417,0.4215,4.2168,26.74,1.74,56.4474,0.12254,56.6193,25,148.37,2,FAIL,LOW_VOLTAGE
TST-029546,WFR-047,DIE-2349,EQP-105,STN-01,FF,1.2163,1.1924,45.6965,118.8181,12.8343,4.1871,0.4348,2778.76,11.6234,0.8291,0.436,1.9424,27.41,2.41,55.6521,0.14452,55.83864,25,152.24,3,PASS,NORMAL
TST-029547,WFR-048,DIE-3012,EQP-102,STN-03,SS,1.2029,1.1732,44.0226,163.3938,12.4441,4.1171,0.492,2277.76,13.7533,0.8375,0.4354,2.9703,32.63,7.63,54.3148,0.19655,54.48792,25,148.68,2,FAIL,HIGH_LEAKAGE
TST-029548,WFR-049,DIE-3725,EQP-103,STN-01,TT,1.2096,1.1886,43.8906,150.0812,12.7768,4.1854,0.4544,2458.75,12.7689,0.8573,0.4135,2.6422,27.61,2.61,59.4426,0.18154,59.69203,25,153.2,4,PASS,NORMAL
TST-029549,WFR-050,DIE-4438,EQP-103,STN-02,FS,1.1981,1.1775,46.9285,143.583,11.8203,4.2631,0.4484,2514.13,12.2477,0.828,0.418,2.8344,28.72,3.72,54.7024,0.17203,54.89447,25,144.18,2,PASS,NORMAL
TST-029550,WFR-051,DIE-0101,EQP-105,STN-03,SS,1.1892,1.1685,43.9301,116.2764,13.1103,4.1842,0.4543,2425.78,13.2775,0.8149,0.4011,2.3971,26.48,1.48,50.12,0.13828,50.24669,25,150.81,5,PASS,NORMAL
TST-029551,WFR-052,DIE-0814,EQP-102,STN-04,TT,1.2087,1.189,44.0329,95.1765,12.1813,4.0769,0.4621,2438.89,12.6934,0.8206,0.4236,2.8869,28.1,3.1,57.2715,0.11504,57.30974,25,150.92,2,PASS,NORMAL
TST-029552,WFR-053,DIE-1527,EQP-101,STN-04,FF,1.2068,1.1817,42.8684,126.8426,12.702,4.2625,0.4525,2625.62,11.0934,0.8718,0.4078,3.2693,27.89,2.89,60.5816,0.15307,60.7169,25,151.88,2,PASS,NORMAL
TST-029553,WFR-054,DIE-2240,EQP-105,STN-04,SF,1.1989,1.1866,43.6693,113.9959,13.1689,4.1769,0.4631,2474.2,12.4857,0.8308,0.4328,2.8503,26.73,1.73,51.0156,0.13667,51.09945,25,154.87,2,PASS,NORMAL
TST-029554,WFR-055,DIE-2903,EQP-102,STN-04,SS,1.1923,1.1638,47.051,148.9552,12.936,4.3757,0.4514,2446.19,12.6228,0.8487,0.3896,2.8805,25.79,0.79,52.985,0.1776,53.14327,25,151.67,5,PASS,NORMAL
TST-029555,WFR-056,DIE-3616,EQP-104,STN-01,SS,1.2045,1.1808,44.9756,126.7622,12.3127,4.1613,0.4762,2401.32,13.4119,0.8566,0.411,2.389,27.53,2.53,56.5412,0.15269,56.71637,25,151.27,4,PASS,NORMAL
TST-029556,WFR-057,DIE-4329,EQP-101,STN-04,FF,1.1916,1.1656,44.7028,149.5989,12.324,4.2025,0.4368,2657.64,12.1019,0.8245,0.4246,2.1245,26.5,1.5,54.7179,0.17826,54.85469,25,157.48,1,PASS,NORMAL
TST-029557,WFR-058,DIE-5042,EQP-103,STN-04,FS,1.1542,1.1303,43.9432,112.0261,12.8801,4.0487,0.4536,2259.23,13.3967,0.8597,0.4444,3.4487,26.66,1.66,51.773,0.1293,51.93867,25,147.43,3,PASS,NORMAL
TST-029558,WFR-059,DIE-0705,EQP-105,STN-01,SS,1.1971,1.1689,45.3528,149.9786,11.7922,4.2105,0.4602,2407.78,13.1009,0.8211,0.4379,2.6908,27.73,2.73,55.3183,0.17954,55.45508,25,138.83,4,PASS,NORMAL
TST-029559,WFR-060,DIE-1418,EQP-102,STN-04,FF,1.1734,1.148,44.3531,173.308,13.3062,4.2013,0.4517,2575.81,12.5799,0.8408,0.4191,2.1084,27.46,2.46,49.9595,0.20336,50.17763,25,149.34,2,PASS,NORMAL
TST-029560,WFR-061,DIE-2131,EQP-105,STN-04,SS,1.2035,1.1793,46.7344,155.4898,12.5358,4.16,0.4641,2334.03,13.4504,0.8971,0.4285,2.7902,27.64,2.64,52.1312,0.18713,52.34048,25,153.94,5,PASS,NORMAL
TST-029561,WFR-062,DIE-2844,EQP-105,STN-01,SF,1.1995,1.1827,47.9537,126.9971,12.6562,4.0838,0.4392,2535.58,12.6043,0.8392,0.4144,2.332,28.66,3.66,53.3287,0.15233,53.31915,25,149.79,3,PASS,NORMAL
TST-029562,WFR-063,DIE-3507,EQP-104,STN-04,SS,1.1953,1.1786,45.5593,119.1031,12.1195,4.1212,0.45,2400.13,13.2528,0.8487,0.4289,2.5643,28.22,3.22,52.1196,0.14236,52.30943,25,151.52,4,PASS,NORMAL
TST-029563,WFR-064,DIE-4220,EQP-101,STN-03,TT,1.1945,1.1781,44.5649,118.1485,12.0007,4.1486,0.4507,2464.61,12.651,0.8439,0.3901,2.7348,27.73,2.73,51.6918,0.14113,51.85106,25,153.53,1,PASS,NORMAL
TST-029564,WFR-065,DIE-4933,EQP-104,STN-04,TT,1.2106,1.1874,46.2166,124.777,12.9183,4.2827,0.4319,2596.78,11.6432,0.871,0.4236,2.8895,28.12,3.12,54.6937,0.15106,54.8565,25,146.39,2,PASS,NORMAL
TST-029565,WFR-066,DIE-0646,EQP-101,STN-01,FS,1.2148,1.1919,43.337,161.9481,12.6849,4.1889,0.4709,2481.24,12.2152,0.8043,0.4195,3.1015,27.95,2.95,54.5718,0.19673,54.76528,25,153.33,5,PASS,NORMAL
TST-029566,WFR-067,DIE-1309,EQP-104,STN-02,SF,1.2224,1.2086,45.7629,118.899,12.8024,4.0481,0.4457,2576.77,12.7415,0.8568,0.3962,1.925,28.02,3.02,56.451,0.14534,56.57388,25,153.79,3,PASS,NORMAL
TST-029567,WFR-068,DIE-2022,EQP-102,STN-02,SS,1.2221,1.2012,45.1886,116.1168,13.1282,4.1715,0.4621,2430.97,12.7521,0.852,0.4185,2.8502,27.87,2.87,59.7874,0.14191,59.96906,25,151.3,2,PASS,NORMAL
TST-029568,WFR-069,DIE-2735,EQP-104,STN-02,SS,1.2021,1.1781,44.8761,108.4188,12.5355,4.1244,0.4813,2223.93,13.2036,0.8908,0.445,3.8918,28.27,3.27,52.2522,0.13033,52.34984,25,151.76,1,PASS,NORMAL
TST-029569,WFR-070,DIE-3448,EQP-101,STN-02,SS,1.1975,1.1908,43.9367,105.9764,12.0576,4.0835,0.459,2374.09,13.7104,0.8605,0.4256,2.2777,25,0,56.5557,0.12691,56.66387,25,153.48,1,PASS,NORMAL
TST-029570,WFR-071,DIE-4111,EQP-103,STN-03,FS,1.2206,1.1889,46.085,136.9547,12.1832,4.14,0.4512,2563.42,12.5252,0.8993,0.4251,2.1797,26.61,1.61,53.6416,0.16717,53.88285,25,142.07,1,PASS,NORMAL
TST-029571,WFR-072,DIE-4824,EQP-105,STN-02,SF,1.2135,1.1966,47.0119,147.1554,12.8575,3.9225,0.4435,2554.1,12.1355,0.8502,0.4385,2.6754,27.61,2.61,51.9428,0.17857,52.13008,25,151.99,2,PASS,NORMAL
TST-029572,WFR-073,DIE-0537,EQP-104,STN-03,FS,1.2108,1.1823,43.7038,133.001,12.3366,4.2064,0.4566,2611.68,12.382,0.8033,0.421,2.1305,28.48,3.48,53.4941,0.16104,53.62542,25,150.75,2,PASS,NORMAL
TST-029573,WFR-074,DIE-1250,EQP-102,STN-02,FS,1.1663,1.1462,42.4489,147.5788,12.2867,4.6164,0.4626,2291.9,13.6793,0.835,0.3915,2.9385,28.57,3.57,49.1184,0.17212,49.24036,25,150.9,2,PASS,NORMAL
TST-029574,WFR-075,DIE-1913,EQP-101,STN-01,SS,1.2305,1.2097,45.6413,146.8809,12.1247,4.5224,0.4831,2445.46,13.0325,0.8212,0.4317,2.5031,28.27,3.27,56.029,0.18074,56.20238,25,151.14,5,PASS,NORMAL
TST-029575,WFR-076,DIE-2626,EQP-103,STN-04,SF,1.1952,1.1746,40.6423,120.0738,12.8684,3.9596,0.4437,2432.12,12.6751,0.7976,0.4309,2.9739,28.06,3.06,50.7014,0.14351,50.9055,25,148.73,3,PASS,NORMAL
TST-029576,WFR-077,DIE-3339,EQP-105,STN-04,SS,1.2177,1.1999,47.5266,108.9234,11.7038,4.2314,0.4576,2463.07,12.6957,0.8703,0.4153,2.6739,27.52,2.52,54.3911,0.13264,54.52173,25,147.52,2,PASS,NORMAL
TST-029577,WFR-078,DIE-4002,EQP-105,STN-03,TT,1.1985,1.1844,46.0286,114.4324,12.9033,4.362,0.4478,2500.62,12.5932,0.8199,0.4137,2.5829,27.13,2.13,54.9844,0.13715,55.13371,25,149.6,3,PASS,NORMAL
TST-029578,WFR-079,DIE-4715,EQP-105,STN-02,TT,1.1714,1.1553,46.43,141.9264,12.4156,4.1918,0.4662,2276.12,12.7856,0.8838,0.4374,3.9044,26.27,1.27,52.3112,0.16625,52.47448,25,155.28,4,PASS,NORMAL
TST-029579,WFR-080,DIE-0428,EQP-101,STN-04,SS,1.1933,1.1738,45.9687,155.9412,12.7312,4.1677,0.4571,2383.87,13.3861,0.8671,0.4203,2.5262,27.49,2.49,48.9476,0.18608,49.11532,25,151.52,1,PASS,NORMAL
TST-029580,WFR-081,DIE-1141,EQP-102,STN-01,FS,1.1892,1.1785,45.7055,158.5584,12.585,4.1837,0.4554,2449.12,13.1599,0.8284,0.4016,2.3441,28.25,3.25,54.4926,0.18856,54.72194,25,146.22,5,PASS,NORMAL
TST-029581,WFR-082,DIE-1804,EQP-101,STN-03,SF,1.2071,1.1887,43.1844,154.2906,12.5315,3.9524,0.4519,2529.51,11.9559,0.84,0.404,3.0174,27.47,2.47,56.1001,0.18624,56.17773,25,146.96,4,PASS,NORMAL
TST-029582,WFR-083,DIE-2517,EQP-101,STN-03,SF,1.1985,1.1837,45.2546,134.6263,12.3088,4.1633,0.4579,2491.43,13.1222,0.8278,0.4452,2.105,26.72,1.72,46.6999,0.16135,46.81107,25,150.14,3,PASS,NORMAL
TST-029583,WFR-084,DIE-3230,EQP-101,STN-01,SF,1.211,1.1842,46.7818,135.9411,12.2458,4.0464,0.4555,2549.86,12.1738,0.7949,0.4219,2.7184,27.06,2.06,55.8926,0.16462,56.03249,25,151.94,1,PASS,NORMAL
TST-029584,WFR-085,DIE-3943,EQP-102,STN-02,FS,1.2079,1.1863,42.3985,127.4036,13.0626,4.3413,0.4535,2511.47,12.4661,0.8689,0.4162,2.5919,27.57,2.57,57.6452,0.15389,57.77284,25,144.96,2,PASS,NORMAL
TST-029585,WFR-086,DIE-4606,EQP-104,STN-03,FF,1.1806,1.1604,46.5493,165.6064,12.9625,4.3722,0.4308,2619.44,12.1271,0.8378,0.4102,2.3055,27.49,2.49,52.9,0.19551,53.08056,25,147.45,5,PASS,NORMAL
TST-029586,WFR-087,DIE-0319,EQP-105,STN-03,SS,1.1942,1.1702,43.4144,147.2106,12.0237,4.0928,0.4824,2314.28,13.1577,0.8465,0.4404,3.2798,27.14,2.14,53.1743,0.1758,53.29773,25,151.17,2,PASS,NORMAL
TST-029587,WFR-088,DIE-1032,EQP-103,STN-01,TT,1.1853,1.1665,44.8324,114.4673,11.7788,4.3547,0.4493,2454.58,12.9913,0.8282,0.416,2.4766,26.52,1.52,51.781,0.13568,51.87816,25,152.49,5,PASS,NORMAL
TST-029588,WFR-089,DIE-1745,EQP-102,STN-01,FS,1.192,1.175,45.2083,107.8574,12.3855,4.0635,0.4692,2439.63,13.5169,0.8371,0.4157,2.0419,28.24,3.24,53.4517,0.12857,53.64149,25,146.05,4,PASS,NORMAL
TST-029589,WFR-090,DIE-2408,EQP-102,STN-04,FS,1.1843,1.173,43.3298,160.2916,12.2344,4.2233,0.4689,2337.18,12.6083,0.8341,0.4168,3.6722,28.22,3.22,53.8859,0.18983,54.11419,25,150.72,1,PASS,NORMAL
TST-029590,WFR-091,DIE-3121,EQP-104,STN-01,FF,1.2136,1.1903,45.3842,149.4042,12.1229,4.4608,0.4323,2760.57,11.2547,0.8549,0.4275,2.3802,27.89,2.89,48.4367,0.18132,48.71877,25,150.05,2,PASS,NORMAL
TST-029591,WFR-092,DIE-3834,EQP-102,STN-01,FS,1.191,1.1813,46.8815,151.6159,12.3481,4.0654,0.4543,2384.14,13.2299,0.8961,0.4548,2.6515,27.71,2.71,53.9181,0.18057,54.1619,25,146.43,3,PASS,NORMAL
TST-029592,WFR-093,DIE-4547,EQP-105,STN-01,FS,1.2131,1.1889,44.7881,135.5549,12.3918,4.0801,0.4569,2490.02,12.2348,0.8554,0.4056,2.9739,27.68,2.68,55.0193,0.16444,55.25776,25,148.68,5,PASS,NORMAL
TST-029593,WFR-094,DIE-0210,EQP-103,STN-04,FS,1.2128,1.1928,44.6074,140.7954,12.4769,3.8467,0.436,2586.52,11.9776,0.8422,0.4444,2.645,28.73,3.73,55.3997,0.17076,55.53361,25,150.15,5,PASS,NORMAL
TST-029594,WFR-095,DIE-0923,EQP-101,STN-03,SS,1.2457,1.2189,46.946,128.4356,12.0667,4.3685,0.4899,2218.46,18.658,0.9948,0.4007,-3.0078,27.6,2.6,53.5945,0.15999,53.80877,25,146.14,4,FAIL,TIMING_FAILURE
TST-029595,WFR-096,DIE-1636,EQP-103,STN-02,FF,1.1959,1.1882,46.364,167.491,12.3906,4.2917,0.4568,2659.62,11.5118,0.8717,0.4306,2.6562,27.3,2.3,51.2443,0.2003,51.35772,25,152.43,5,PASS,NORMAL
TST-029596,WFR-097,DIE-2349,EQP-103,STN-01,SF,1.1961,1.1773,44.8197,129.5091,12.6534,4.1955,0.4706,2420.47,13.3318,0.8501,0.4144,2.3438,28.37,3.37,56.4249,0.15491,56.67144,25,141.35,4,PASS,NORMAL
TST-029597,WFR-098,DIE-3012,EQP-104,STN-04,TT,1.2082,1.1832,45.3307,129.4903,12.6996,4.4133,0.4403,2558.46,11.3529,0.8718,0.4291,3.4097,27.5,2.5,54.5409,0.15645,54.76592,25,151,3,PASS,NORMAL
TST-029598,WFR-099,DIE-3725,EQP-104,STN-01,FF,1.1991,1.1751,42.9154,169.3802,12.4932,4.2008,0.4465,2639.01,11.9246,0.8586,0.3975,2.374,28.24,3.24,57.3589,0.2031,57.48667,25,145.49,1,PASS,NORMAL
TST-029599,WFR-100,DIE-4438,EQP-105,STN-03,FS,1.1997,1.1772,43.6262,134.1257,12.2964,4.0819,0.4472,2547.17,12.4115,0.8424,0.3936,2.4498,28.02,3.02,51.7577,0.16091,51.86302,25,146.48,5,PASS,NORMAL
TST-029600,WFR-001,DIE-0101,EQP-101,STN-01,SF,1.1746,1.1536,48.3912,177.2589,12.611,4.1907,0.4469,2400.57,12.3029,0.8205,0.4006,3.5393,31.3,6.3,47.5827,0.20821,47.79539,25,146.82,1,FAIL,HIGH_LEAKAGE
TST-029601,WFR-002,DIE-0814,EQP-102,STN-01,TT,1.211,1.1838,42.4049,140.4937,13.0506,4.2524,0.4713,2442.78,12.6562,0.8286,0.3985,2.89,27.43,2.43,53.1382,0.17014,53.39253,25,154.5,1,PASS,NORMAL
TST-029602,WFR-003,DIE-1527,EQP-103,STN-03,TT,1.2061,1.1889,44.3742,101.402,11.7481,4.2464,0.4449,2659.31,11.9455,0.8389,0.4242,2.2571,27.23,2.23,53.8608,0.1223,53.96274,25,148.78,1,PASS,NORMAL
TST-029603,WFR-004,DIE-2240,EQP-101,STN-04,FS,1.1888,1.1694,44.8133,93.5178,12.9382,4.1698,0.4602,2445.16,12.9629,0.862,0.4237,2.5339,27.37,2.37,53.1387,0.11117,53.2906,25,144.66,5,PASS,NORMAL
TST-029604,WFR-005,DIE-2903,EQP-103,STN-03,SF,1.1918,1.1698,45.5371,156.6629,12.0677,4.1459,0.4386,2515.69,12.3689,0.808,0.4066,2.7233,28.91,3.91,49.6404,0.18671,49.85297,25,148.83,3,FAIL,HIGH_LEAKAGE
TST-029605,WFR-006,DIE-3616,EQP-104,STN-01,SS,1.2337,1.2161,43.7077,129.5184,12.6691,4.3198,0.4882,2340.03,12.8165,0.8502,0.4144,3.4271,28.39,3.39,53.0424,0.15979,53.22609,25,153.05,1,PASS,NORMAL
TST-029606,WFR-007,DIE-4329,EQP-102,STN-04,SS,1.2061,1.1899,46.9979,169.3546,12.5049,4.1957,0.474,2184,16.8347,0.9841,0.3959,-1.4761,27.46,2.46,55.5456,0.20426,55.82482,25,148.26,4,FAIL,TIMING_FAILURE
TST-029607,WFR-008,DIE-5042,EQP-105,STN-03,FF,1.2019,1.1844,45.2298,161.3973,12.2267,4.1058,0.447,2713.08,11.1681,0.8145,0.378,2.7608,28.03,3.03,54.1139,0.19398,54.30804,25,144.16,4,PASS,NORMAL
TST-029608,WFR-009,DIE-0705,EQP-102,STN-03,TT,1.1844,1.0992,48.8452,114.2554,14.4211,4.1363,0.4543,2366.92,13.325,0.8347,0.4047,2.7399,26.05,1.05,51.2285,0.13532,51.46888,25,147.24,3,FAIL,EQUIPMENT_DRIFT
TST-029609,WFR-010,DIE-1418,EQP-104,STN-01,FS,1.2033,1.1832,47.1658,118.0097,12.519,4.055,0.4391,2556.09,12.0392,0.8542,0.4213,2.7555,26.43,1.43,55.7795,0.142,55.98384,25,157.11,2,PASS,NORMAL
TST-029610,WFR-011,DIE-2131,EQP-102,STN-03,SS,1.218,1.1901,46.6767,130.1346,12.1272,4.3779,0.4703,2399.8,12.4935,0.8077,0.4247,3.3669,27.21,2.21,47.3771,0.1585,47.53153,25,151.54,5,PASS,NORMAL
TST-029611,WFR-012,DIE-2844,EQP-105,STN-02,SS,1.2098,1.1975,48.4162,125.0591,12.1686,3.9812,0.4588,2441.08,12.7158,0.8529,0.4192,2.8175,27.49,2.49,55.4697,0.1513,55.57537,25,149.47,4,PASS,NORMAL
TST-029612,WFR-013,DIE-3507,EQP-102,STN-01,FS,1.1997,1.1834,43.7833,171.3881,12.364,3.9882,0.4395,2577.53,12.7383,0.836,0.4155,1.9444,28.55,3.55,52.2307,0.20561,52.38432,25,148.34,4,PASS,NORMAL
TST-029613,WFR-014,DIE-4220,EQP-105,STN-04,FF,1.1941,1.1697,52.0454,165.4796,13.2945,4.3581,0.444,2759.35,11.9419,0.8463,0.3881,1.708,36.28,11.28,72.8298,0.1976,73.01801,25,151.26,1,FAIL,POWER_ANOMALY
TST-029614,WFR-015,DIE-4933,EQP-105,STN-03,FF,1.1857,1.1674,44.6418,184.2181,12.7095,4.1241,0.4293,2685.92,11.4631,0.8106,0.4266,2.6188,26.97,1.97,51.8649,0.21843,52.02075,25,152.06,2,PASS,NORMAL
TST-029615,WFR-016,DIE-0646,EQP-101,STN-02,FF,1.2029,1.1785,46.6848,128.9967,12.7253,4.3796,0.4285,2730.28,11.6032,0.8509,0.4074,2.1964,27.44,2.44,57.3514,0.15517,57.44752,25,150.7,1,PASS,NORMAL
TST-029616,WFR-017,DIE-1309,EQP-102,STN-04,SF,1.215,1.1943,45.3142,123.4552,11.9171,4.2703,0.4571,2485.82,12.44,0.828,0.4193,2.8233,27.23,2.23,57.1474,0.15,57.31976,25,138.86,4,PASS,NORMAL
TST-029617,WFR-018,DIE-2022,EQP-103,STN-01,FS,1.2059,1.1872,46.3125,136.3216,12.2565,4.2513,0.4354,2599.93,11.7607,0.8479,0.4088,2.7764,26.91,1.91,50.5393,0.16439,50.76697,25,143.55,4,PASS,NORMAL
TST-029618,WFR-019,DIE-2735,EQP-102,STN-03,FF,1.2012,1.1789,43.3137,184.1482,12.5907,4.1217,0.4421,2755.72,11.7216,0.8321,0.4059,1.9616,28.39,3.39,55.2215,0.2212,55.39104,25,155.42,3,PASS,NORMAL
TST-029619,WFR-020,DIE-3448,EQP-103,STN-04,SS,1.1945,1.1752,46.5153,117.5041,12.1451,4.0044,0.4586,2338.74,13.0053,0.7982,0.4433,3.2997,26.35,1.35,50.5364,0.14036,50.70677,25,147.65,4,PASS,NORMAL
TST-029620,WFR-021,DIE-4111,EQP-103,STN-01,TT,1.196,1.1747,45.65,124.7944,12.2928,4.123,0.4655,2461.29,13.2256,0.8671,0.4298,2.1589,26.01,1.01,54.889,0.14925,55.06848,25,149.45,4,PASS,NORMAL
