test_id,wafer_id,die_id,equipment_id,test_station,process_corner,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,thermal_delta,dynamic_power,static_power,total_power,ambient_temperature,test_duration,test_cycle,result,defect_type
TST-000500,WFR-01,DIE-0101,EQP-105,STN-04,FF,1.2052,1.1882,45.6416,164.675,12.2156,4.3315,0.4454,2730.45,11.0379,0.8625,0.432,2.7492,27.38,2.38,51.0296,0.19847,51.13401,25,145,4,PASS,NORMAL
TST-000501,WFR-02,DIE-0814,EQP-102,STN-03,FF,1.2045,1.183,43.7993,128.104,12.8849,3.9554,0.4374,2762.02,11.3279,0.8388,0.4359,2.3155,28.16,3.16,53.5989,0.1543,53.83264,25,155.76,4,PASS,NORMAL
TST-000502,WFR-03,DIE-1527,EQP-101,STN-02,SS,1.22,1.1966,44.5971,111.5703,12.3248,4.3432,0.4819,2393.15,12.2598,0.8526,0.4146,3.602,27.56,2.56,54.8652,0.13612,54.9905,25,152.68,2,PASS,NORMAL
TST-000503,WFR-04,DIE-2240,EQP-101,STN-04,FS,1.195,1.1724,45.6465,117.9668,12.7317,3.836,0.4593,2415.4,12.3122,0.8686,0.4226,3.3796,28.55,3.55,56.2726,0.14097,56.39596,25,153.03,2,PASS,NORMAL
TST-000504,WFR-05,DIE-2903,EQP-101,STN-03,TT,1.1984,1.1728,44.931,116.8226,12.3233,4.2339,0.4575,2559.65,12.6361,0.8718,0.4294,2.1192,26.6,1.6,53.594,0.14,53.79725,25,148.35,3,PASS,NORMAL
TST-000505,WFR-06,DIE-3616,EQP-102,STN-02,SS,1.1892,1.1703,43.8993,140.1276,12.5987,4.169,0.4665,2265.54,13.7635,0.8468,0.407,3.0455,26.83,1.83,53.4896,0.16664,53.70808,25,154.51,4,PASS,NORMAL
TST-000506,WFR-07,DIE-4329,EQP-102,STN-01,FS,1.1848,1.1601,43.7585,144.0592,12.1918,4.1658,0.4563,2458.25,12.9421,0.8422,0.4268,2.4874,27.82,2.82,52.307,0.17068,52.42356,25,151.36,3,PASS,NORMAL
TST-000507,WFR-08,DIE-5042,EQP-104,STN-01,SS,1.1787,1.1511,43.7857,138.3505,12.8834,4.2806,0.452,2341.48,13.6983,0.8809,0.398,2.504,28.5,3.5,54.4046,0.16307,54.58695,25,152.52,3,PASS,NORMAL
TST-000508,WFR-09,DIE-0705,EQP-105,STN-02,TT,1.215,1.1975,46.5077,127.5756,12.5724,4.2795,0.4293,2376.42,17.681,1.0104,0.4139,-3.2394,27.78,2.78,53.2682,0.155,53.4211,25,141.46,5,FAIL,TIMING_FAILURE
TST-000509,WFR-10,DIE-1418,EQP-104,STN-01,FF,1.1687,1.1605,45.6692,141.132,12.6732,4.1347,0.4537,2582.46,12.1247,0.8455,0.4221,2.5189,27.63,2.63,52.1767,0.16494,52.35505,25,153.59,2,PASS,NORMAL
TST-000510,WFR-11,DIE-2131,EQP-104,STN-02,FF,1.2086,1.1861,46.9936,141.6144,12.9566,4.0514,0.4426,2735.27,11.5609,0.9112,0.4378,2.1517,28.03,3.03,54.6543,0.17116,54.75953,25,153.92,3,PASS,NORMAL
TST-000511,WFR-12,DIE-2844,EQP-105,STN-03,SF,1.1313,1.1137,45.3524,111.1214,12.4396,4.173,0.4499,2352.53,13.6769,0.8102,0.4168,2.5159,27.49,2.49,56.9027,0.12571,57.00122,25,148.24,1,FAIL,LOW_VOLTAGE
TST-000512,WFR-13,DIE-3507,EQP-104,STN-03,FS,1.1987,1.1746,45.5028,119.309,12.6058,4.2325,0.4568,2374.94,12.1866,0.8516,0.4136,3.8043,26.19,1.19,54.1642,0.14302,54.34573,25,147.6,3,PASS,NORMAL
TST-000513,WFR-14,DIE-4220,EQP-102,STN-03,TT,1.2123,1.1879,45.606,118.7582,12.7956,4.3509,0.4592,2561.03,12.0969,0.857,0.4469,2.6648,26.42,1.42,56.1549,0.14397,56.32189,25,154.1,5,PASS,NORMAL
TST-000514,WFR-15,DIE-4933,EQP-102,STN-03,TT,1.2049,1.1885,48.3989,101.3157,12.0936,4.2547,0.4505,2532.07,12.2788,0.7866,0.4169,2.732,26.24,1.24,56.2207,0.12208,56.28627,25,145.01,2,PASS,NORMAL
TST-000515,WFR-16,DIE-0646,EQP-105,STN-01,SS,1.201,1.1853,43.5653,147.4789,12.2592,4.0664,0.478,2290.97,13.4064,0.8131,0.4277,3.2404,28.33,3.33,57.4451,0.17712,57.61933,25,145.6,3,PASS,NORMAL
TST-000516,WFR-17,DIE-1309,EQP-105,STN-03,SF,1.1953,1.1852,42.5063,132.5618,12.8493,4.2246,0.4555,2534.69,12.8111,0.7905,0.4302,2.1794,26.61,1.61,55.9842,0.15845,56.12378,25,146.23,1,PASS,NORMAL
TST-000517,WFR-18,DIE-2022,EQP-102,STN-04,FS,1.2051,1.1824,43.7044,138.0453,12.7498,3.9838,0.4345,2627.46,11.8723,0.8504,0.4307,2.5011,28.06,3.06,55.0189,0.16636,55.18045,25,148.14,1,PASS,NORMAL
TST-000518,WFR-19,DIE-2735,EQP-105,STN-04,SS,1.2033,1.1779,43.9571,133.5137,12.5692,4.3105,0.4719,2295.29,13.3628,0.8706,0.4152,3.1936,27.92,2.92,53.9018,0.16066,54.08118,25,147.18,2,PASS,NORMAL
TST-000519,WFR-20,DIE-3448,EQP-102,STN-03,SS,1.2013,1.1887,42.7629,120.2115,12.7149,4.2918,0.4569,2446.73,12.9484,0.845,0.4536,2.555,27.99,2.99,48.557,0.14441,48.66945,25,159.2,4,PASS,NORMAL
TST-000520,WFR-01,DIE-4111,EQP-103,STN-03,SF,1.201,1.1808,46.3068,128.0719,11.7897,4.3001,0.4371,2556.4,11.9774,0.8334,0.4388,2.8362,28.09,3.09,52.4948,0.15381,52.66798,25,149.31,2,PASS,NORMAL
TST-000521,WFR-02,DIE-4824,EQP-101,STN-04,SS,1.1994,1.1743,43.6985,153.0981,13.009,4.1828,0.4746,2330.62,13.242,0.8411,0.4332,3.0797,27.39,2.39,51.8924,0.18363,52.06887,25,150.52,5,PASS,NORMAL
TST-000522,WFR-03,DIE-0537,EQP-102,STN-02,FS,1.2023,1.1865,46.0994,144.2065,12.7187,4.0085,0.4665,2395.31,13.2446,0.8394,0.4533,2.6153,28.11,3.11,56.5172,0.17338,56.71728,25,153.41,4,PASS,NORMAL
TST-000523,WFR-04,DIE-1250,EQP-103,STN-02,SF,1.1925,1.1732,45.0301,147.5146,12.1268,4.2772,0.4428,2517.13,12.1179,0.8908,0.4176,2.8824,27.49,2.49,54.7714,0.17591,54.94621,25,155.34,4,PASS,NORMAL
TST-000524,WFR-05,DIE-1913,EQP-104,STN-01,SF,1.1956,1.1811,47.6711,146.6271,12.8571,4.101,0.4654,2335.79,13.0496,0.8725,0.4178,3.2027,27.86,2.86,55.9833,0.17531,56.15056,25,143.26,4,PASS,NORMAL
TST-000525,WFR-06,DIE-2626,EQP-102,STN-04,SS,1.2164,1.1955,46.3805,125.1738,12.3829,4.1324,0.477,2367.98,13.3636,0.8659,0.4286,2.6625,27.53,2.53,54.9262,0.15226,55.10875,25,146.51,1,PASS,NORMAL
TST-000526,WFR-07,DIE-3339,EQP-104,STN-03,SF,1.1853,1.1599,45.4318,108.5504,12.5638,4.0271,0.4561,2366.2,13.3023,0.8056,0.4007,2.7968,27.69,2.69,55.4912,0.12866,55.60153,25,151.68,3,PASS,NORMAL
TST-000527,WFR-08,DIE-4002,EQP-101,STN-02,FF,1.2101,1.1946,43.141,138.1707,12.3758,4.3847,0.4517,2664.23,11.5568,0.8425,0.4324,2.6144,28.44,3.44,54.4421,0.1672,54.66042,25,140.71,1,PASS,NORMAL
TST-000528,WFR-09,DIE-4715,EQP-103,STN-02,FF,1.2087,1.2012,46.0466,170.8037,12.7883,4.3077,0.4471,2755.38,11.5807,0.8039,0.3897,2.1325,28.88,3.88,56.4574,0.20645,56.75002,25,145.8,1,PASS,NORMAL
TST-000529,WFR-10,DIE-0428,EQP-103,STN-02,FS,1.2074,1.186,44.0675,100.2715,11.8586,4.179,0.4232,2663.47,11.6877,0.8468,0.4255,2.4835,26.8,1.8,52.1687,0.12107,52.18758,25,150.45,1,PASS,NORMAL
TST-000530,WFR-11,DIE-1141,EQP-105,STN-03,SF,1.1696,1.1523,41.5483,87.1979,12.8342,4.0758,0.4549,2413.39,12.6201,0.8975,0.4034,3.0566,28.15,3.15,48.2257,0.10199,48.33974,25,151.29,1,PASS,NORMAL
TST-000531,WFR-12,DIE-1804,EQP-101,STN-01,FS,1.1066,1.0965,43.3947,116.5773,12.3126,4.1416,0.4334,2433.78,11.8569,0.9008,0.4149,3.6776,26.39,1.39,56.424,0.129,56.50809,25,148.81,4,FAIL,LOW_VOLTAGE
TST-000532,WFR-13,DIE-2517,EQP-105,STN-02,FS,1.1773,1.1638,44.3077,125.1501,12.3071,4.1787,0.4584,2367.91,12.4738,0.8376,0.4277,3.5811,27.66,2.66,55.458,0.14734,55.63025,25,156.64,4,PASS,NORMAL
TST-000533,WFR-14,DIE-3230,EQP-102,STN-02,SS,1.2058,1.1849,46.6301,130.8457,12.2519,4.0918,0.4621,2403.25,12.9903,0.8585,0.4435,2.7953,27.9,2.9,52.4532,0.15777,52.60278,25,138.54,4,PASS,NORMAL
TST-000534,WFR-15,DIE-3943,EQP-101,STN-01,FF,1.1966,1.1808,42.2668,131.4404,12.5482,3.9041,0.4421,2656.48,11.1875,0.7949,0.4127,3.0751,28.36,3.36,56.3291,0.15728,56.45269,25,149.88,1,PASS,NORMAL
TST-000535,WFR-16,DIE-4606,EQP-102,STN-04,TT,1.2147,1.1828,44.4716,149.7962,12.643,4.2238,0.4544,2517.69,13.0657,0.8282,0.4159,1.9937,27.19,2.19,50.3385,0.18196,50.50838,25,159.51,3,PASS,NORMAL
TST-000536,WFR-17,DIE-0319,EQP-103,STN-04,TT,1.1987,1.1785,47.3542,140.2369,12.1068,4.0795,0.4483,2463.81,12.4092,0.843,0.4141,2.9828,27.3,2.3,53.3039,0.1681,53.44632,25,156.06,3,PASS,NORMAL
TST-000537,WFR-18,DIE-1032,EQP-102,STN-03,FS,1.1872,1.1704,46.2567,117.9915,12.5736,4.2395,0.4468,2441.45,12.4116,0.8237,0.426,3.1484,26.77,1.77,53.3965,0.14008,53.59675,25,153.28,3,PASS,NORMAL
TST-000538,WFR-19,DIE-1745,EQP-104,STN-02,FF,1.1778,1.1551,46.0181,127.6415,12.4496,4.1852,0.4541,2489.99,12.7475,0.8736,0.4097,2.4432,26.92,1.92,52.0339,0.15034,52.20845,25,156.89,1,PASS,NORMAL
TST-000539,WFR-20,DIE-2408,EQP-104,STN-03,FF,1.2218,1.2018,43.7547,169.8589,12.8401,4.2787,0.4644,2725.37,12.2156,0.8073,0.388,1.654,27.34,2.34,58.0269,0.20753,58.26164,25,159.13,3,PASS,NORMAL
TST-000540,WFR-01,DIE-3121,EQP-101,STN-03,TT,1.1933,1.1704,46.7651,119.6481,13.0187,4.3225,0.4561,2462.09,12.6588,0.8299,0.4436,2.7577,28.01,3.01,55.9836,0.14278,56.15253,25,150.51,4,PASS,NORMAL
TST-000541,WFR-02,DIE-3834,EQP-101,STN-04,FS,1.189,1.1641,45.3712,133.5647,13.2149,4.1972,0.458,2430.86,13.1849,0.8442,0.4097,2.426,28.7,3.7,50.8829,0.15881,51.01225,25,153.49,3,PASS,NORMAL
TST-000542,WFR-03,DIE-4547,EQP-103,STN-02,FF,1.2072,1.1933,43.5923,164.81,12.152,4.1911,0.4497,2675.69,11.2379,0.8356,0.4356,2.8759,29.19,4.19,55.5455,0.19896,55.70712,25,148.66,3,PASS,NORMAL
TST-000543,WFR-04,DIE-0210,EQP-103,STN-04,FS,1.2016,1.1712,47.9208,130.7038,12.9402,4.0464,0.4349,2536.08,12.0114,0.879,0.4045,2.882,26.84,1.84,57.7701,0.15705,57.93086,25,148.46,1,PASS,NORMAL
TST-000544,WFR-05,DIE-0923,EQP-102,STN-02,SF,1.1646,1.1483,42.6032,114.1393,12.519,4.0628,0.4481,2367.34,12.9366,0.8083,0.426,3.1517,26.01,1.01,53.7466,0.13293,53.90918,25,148.09,3,PASS,NORMAL
TST-000545,WFR-06,DIE-1636,EQP-105,STN-03,SF,1.2146,1.1946,46.8092,147.8783,12.2523,4.0128,0.4619,2583.98,12.4384,0.8818,0.4273,2.1598,29.25,4.25,51.8575,0.17961,52.00079,25,154.96,1,PASS,NORMAL
TST-000546,WFR-07,DIE-2349,EQP-103,STN-03,FS,1.1985,1.1824,44.4023,141.7457,12.4811,4.2604,0.4328,2616.69,12.6401,0.8564,0.4433,1.79,28.64,3.64,55.2256,0.16988,55.38094,25,146.93,5,PASS,NORMAL
TST-000547,WFR-08,DIE-3012,EQP-103,STN-02,FF,1.2006,1.1811,45.1474,143.2019,13.1113,4.3951,0.4476,2750.31,11.7907,0.8428,0.4062,1.9103,27.31,2.31,52.396,0.17193,52.58236,25,153.75,3,PASS,NORMAL
TST-000548,WFR-09,DIE-3725,EQP-104,STN-01,FF,1.2222,1.2035,46.9888,133.448,12.9376,4.2126,0.4552,2719.13,11.3221,0.8576,0.4016,2.5309,28.64,3.64,63.9766,0.1631,64.09927,25,149.24,5,PASS,NORMAL
TST-000549,WFR-10,DIE-4438,EQP-102,STN-02,FF,1.1924,1.1718,43.5402,104.3435,12.651,4.199,0.4403,2709.98,11.9322,0.7878,0.3978,2.0403,27.5,2.5,54.1539,0.12442,54.23903,25,151.73,3,PASS,NORMAL
TST-000550,WFR-11,DIE-0101,EQP-103,STN-02,FF,1.1864,1.1652,43.0887,136.9682,12.5965,4.3331,0.4468,2600.3,11.8084,0.8506,0.4218,2.7238,26.5,1.5,53.4059,0.1625,53.55164,25,140.52,5,PASS,NORMAL
TST-000551,WFR-12,DIE-0814,EQP-101,STN-04,TT,1.1611,1.143,42.895,102.9281,12.9525,4.363,0.4525,2323.69,12.5802,0.8688,0.4255,3.765,27.09,2.09,51.4665,0.11951,51.59677,25,151.14,3,PASS,NORMAL
TST-000552,WFR-13,DIE-1527,EQP-101,STN-02,TT,1.2161,1.2072,47.2191,129.4401,12.9167,4.0983,0.4627,2488.95,12.5858,0.8007,0.4254,2.6845,27.83,2.83,56.0327,0.15741,56.13571,25,148.04,5,PASS,NORMAL
TST-000553,WFR-14,DIE-2240,EQP-101,STN-04,FS,1.2133,1.1954,45.266,121.4774,12.5404,4.3009,0.4701,2484.66,12.6232,0.8472,0.4207,2.6284,26.77,1.77,58.1921,0.14739,58.34715,25,147.29,5,PASS,NORMAL
TST-000554,WFR-15,DIE-2903,EQP-103,STN-02,FS,1.1976,1.1804,46.6797,123.5203,12.8563,4.2745,0.4486,2434.17,12.332,0.8747,0.4312,3.226,27.05,2.05,55.9066,0.14793,56.05546,25,150.6,4,PASS,NORMAL
TST-000555,WFR-16,DIE-3616,EQP-105,STN-03,SF,1.2139,1.1921,43.823,131.2123,12.5008,4.4893,0.4324,2725.91,11.4834,0.8265,0.4514,2.3641,28.82,3.82,52.6176,0.15928,52.80998,25,152.44,5,PASS,NORMAL
TST-000556,WFR-17,DIE-4329,EQP-105,STN-01,FF,1.1559,1.1394,40.2348,156.0404,14.1087,4.5721,0.4991,2216.48,14.651,0.8294,0.4017,2.5662,26.37,1.37,51.4363,0.18037,51.6802,25,157.6,1,FAIL,PROCESS_VARIATION
TST-000557,WFR-18,DIE-5042,EQP-102,STN-04,TT,1.1797,1.1569,45.9202,145.8041,12.7103,4.2668,0.4357,2472.4,12.4162,0.8482,0.4099,2.9142,28.4,3.4,51.1257,0.17201,51.38303,25,153.16,4,PASS,NORMAL
TST-000558,WFR-19,DIE-0705,EQP-105,STN-01,TT,1.1752,1.1466,44.4416,154.2352,12.0965,4.3243,0.4671,2379.64,13.1885,0.8719,0.4233,2.7489,27.43,2.43,51.6793,0.18126,51.86842,25,158.05,4,PASS,NORMAL
TST-000559,WFR-20,DIE-1418,EQP-101,STN-01,TT,1.1913,1.1734,44.4847,117.1271,13.5106,4.1432,0.4507,2453.84,12.5797,0.8781,0.4247,2.8432,28.17,3.17,50.2807,0.13953,50.34528,25,151.55,5,PASS,NORMAL
TST-000560,WFR-01,DIE-2131,EQP-101,STN-01,SS,1.1941,1.1663,44.9214,90.3298,12.3607,4.1199,0.4709,2314.27,13.4001,0.8303,0.396,3.0537,27.77,2.77,50.5105,0.10786,50.60479,25,151.35,4,PASS,NORMAL
TST-000561,WFR-02,DIE-2844,EQP-104,STN-04,FS,1.2173,1.1939,53.507,114.1724,11.7816,4.2756,0.4589,2568.84,13.0129,0.8847,0.4268,1.6736,33.06,8.06,78.3133,0.13898,78.42962,25,151.47,2,FAIL,POWER_ANOMALY
TST-000562,WFR-03,DIE-3507,EQP-103,STN-01,SS,1.1973,1.1795,45.7541,152.8534,13.0727,4.375,0.45,2344.84,12.5738,0.8269,0.4222,3.658,26.99,1.99,53.0138,0.18301,53.2897,25,144.11,2,PASS,NORMAL
TST-000563,WFR-04,DIE-4220,EQP-103,STN-03,TT,1.2158,1.1983,47.7452,125.1523,12.5483,4.1345,0.4503,2568.6,12.6283,0.8342,0.4099,2.1102,26.36,1.36,55.7744,0.15216,55.90963,25,146.34,1,PASS,NORMAL
TST-000564,WFR-05,DIE-4933,EQP-101,STN-02,SF,1.1995,1.175,47.308,110.1464,12.0726,4.0931,0.4319,2572.36,12.3507,0.8709,0.4397,2.3283,26.61,1.61,52.0766,0.13212,52.28032,25,155.69,3,PASS,NORMAL
TST-000565,WFR-06,DIE-0646,EQP-105,STN-03,FS,1.1774,1.1614,49.5729,89.7771,12.6358,4.2623,0.4547,2365.8,13.0826,0.8484,0.431,2.9766,38.62,13.62,47.6486,0.1057,47.68275,25,149.58,4,FAIL,THERMAL_ANOMALY
TST-000566,WFR-07,DIE-1309,EQP-104,STN-02,FF,1.1874,1.1584,46.3406,144.8336,12.3757,4.0439,0.4674,2575.45,12.6165,0.8119,0.4007,2.1029,27.09,2.09,56.5316,0.17198,56.72659,25,151.65,3,PASS,NORMAL
TST-000567,WFR-08,DIE-2022,EQP-105,STN-03,SS,1.1768,1.1507,44.3437,135.9585,12.439,4.282,0.4731,2173.12,13.6783,0.8037,0.4171,3.9247,26.54,1.54,54.5568,0.16,54.60614,25,153.2,4,PASS,NORMAL
TST-000568,WFR-09,DIE-2735,EQP-102,STN-03,SS,1.2029,1.1914,46.5139,113.295,12.6996,4.1889,0.4742,2368.46,13.2249,0.843,0.4397,2.8207,27.27,2.27,52.1117,0.13628,52.21014,25,147.45,4,PASS,NORMAL
TST-000569,WFR-10,DIE-3448,EQP-104,STN-04,TT,1.1885,1.1679,45.3189,143.7882,12.3665,4.1713,0.4494,2489.52,12.5202,0.8444,0.3985,2.7028,28.54,3.54,53.9749,0.17089,54.12689,25,150.78,1,PASS,NORMAL
TST-000570,WFR-11,DIE-4111,EQP-104,STN-03,FS,1.2113,1.1855,45.5267,129.0866,12.7205,4.0613,0.4641,2471.47,12.4935,0.8532,0.4393,2.838,28.88,3.88,57.8438,0.15636,58.0713,25,147.02,2,PASS,NORMAL
TST-000571,WFR-12,DIE-4824,EQP-102,STN-01,TT,1.0572,1.0312,43.6877,130.4283,12.976,4.3046,0.4656,2164.48,14.5962,0.8778,0.4267,3.0062,27.32,2.32,54.5899,0.13789,54.70194,25,152.99,4,FAIL,LOW_VOLTAGE
TST-000572,WFR-13,DIE-0537,EQP-101,STN-01,FF,1.2111,1.1965,46.0256,122.6206,12.6472,4.161,0.4192,2838.51,11.3364,0.881,0.3702,1.8745,26.34,1.34,54.6569,0.14851,54.75657,25,150.58,2,PASS,NORMAL
TST-000573,WFR-14,DIE-1250,EQP-103,STN-04,SF,1.2047,1.1851,48.8915,150.9477,12.7077,4.1094,0.4367,2568.63,12.3482,0.8673,0.406,2.357,32.23,7.23,51.1938,0.18185,51.33845,25,150.71,2,FAIL,HIGH_LEAKAGE
TST-000574,WFR-15,DIE-1913,EQP-104,STN-01,TT,1.2094,1.1918,45.7589,135.3937,12.3528,4.2373,0.4515,2505.95,12.6145,0.8211,0.4094,2.5264,26.82,1.82,52.1225,0.16375,52.26151,25,149.97,2,PASS,NORMAL
TST-000575,WFR-16,DIE-2626,EQP-101,STN-03,FS,1.1899,1.1542,44.343,158.4378,12.0692,4.1404,0.4552,2501.03,12.3474,0.815,0.4198,2.831,28.38,3.38,56.279,0.18853,56.48183,25,154.54,3,FAIL,EQUIPMENT_DRIFT
TST-000576,WFR-17,DIE-3339,EQP-103,STN-01,FS,1.1865,1.1717,45.3665,125.1812,12.6663,4.2854,0.4416,2529.35,12.6708,0.7956,0.4202,2.3479,27.7,2.7,55.529,0.14853,55.71236,25,149.88,2,PASS,NORMAL
TST-000577,WFR-18,DIE-4002,EQP-104,STN-02,TT,1.2121,1.2018,43.9806,143.7273,12.5508,4.0764,0.4443,2650.54,12.4803,0.8253,0.3967,1.7857,27.81,2.81,56.2656,0.17421,56.42842,25,149.04,3,PASS,NORMAL
TST-000578,WFR-19,DIE-4715,EQP-105,STN-01,TT,1.1948,1.1722,45.2407,136.9615,12.2161,3.8951,0.4339,2502.74,12.1961,0.8938,0.4243,2.8926,28.19,3.19,56.374,0.16364,56.50712,25,147.2,4,PASS,NORMAL
TST-000579,WFR-20,DIE-0428,EQP-102,STN-04,FS,1.1903,1.1697,46.5215,107.8198,12.6032,4.1973,0.4665,2436.47,13.016,0.8171,0.4343,2.5841,28.1,3.1,54.666,0.12834,54.75025,25,147.4,4,PASS,NORMAL
TST-000580,WFR-01,DIE-1141,EQP-103,STN-01,FS,1.2152,1.1965,43.5784,154.0981,13.121,4.268,0.4463,2592.23,12.4012,0.7939,0.4136,2.2356,28.99,3.99,55.5642,0.18726,55.75466,25,154.67,2,PASS,NORMAL
TST-000581,WFR-02,DIE-1804,EQP-104,STN-01,SS,1.2211,1.1942,45.559,114.0804,12.769,4.0255,0.4518,2492.07,12.6928,0.8435,0.4168,2.5146,27.8,2.8,54.6771,0.1393,54.81133,25,153.13,3,PASS,NORMAL
TST-000582,WFR-03,DIE-2517,EQP-104,STN-04,FF,1.2073,1.1916,44.4754,140.0564,11.7807,4.3047,0.4404,2791.44,11.722,0.907,0.4177,1.7005,27.83,2.83,55.0086,0.16909,55.09943,25,151.73,3,PASS,NORMAL
TST-000583,WFR-04,DIE-3230,EQP-103,STN-01,SF,1.1956,1.1774,43.4597,102.9112,12.6433,4.0021,0.4555,2457.38,12.5872,0.8552,0.4259,2.8351,26.91,1.91,55.3312,0.12304,55.48123,25,155.66,4,PASS,NORMAL
TST-000584,WFR-05,DIE-3943,EQP-104,STN-03,FF,1.1813,1.1599,46.7567,142.0281,12.9458,4.2131,0.4621,2497.57,12.247,0.8078,0.4382,2.9608,26.47,1.47,52.7133,0.16778,52.82728,25,148.85,3,PASS,NORMAL
TST-000585,WFR-06,DIE-4606,EQP-102,STN-02,FF,1.2069,1.1855,44.3102,137.4732,12.2578,4.2433,0.4789,2577.76,12.2054,0.8691,0.4314,2.4428,26.71,1.71,53.3783,0.16592,53.50852,25,154.01,1,PASS,NORMAL
TST-000586,WFR-07,DIE-0319,EQP-103,STN-03,SS,1.2089,1.1848,46.4673,120.9313,13.2958,4.267,0.5182,2170.15,14.2936,0.8587,0.4322,3.2796,28.37,3.37,55.6946,0.14619,55.79538,25,151.29,3,FAIL,PROCESS_VARIATION
TST-000587,WFR-08,DIE-1032,EQP-101,STN-01,FS,1.1982,1.1793,45.7824,130.5137,12.4739,4.1026,0.447,2478.67,12.2369,0.8463,0.4094,3.0545,27.46,2.46,57.4099,0.15638,57.54664,25,149.37,3,PASS,NORMAL
TST-000588,WFR-09,DIE-1745,EQP-101,STN-02,FF,1.1788,1.1541,44.4051,129.8779,12.546,4.0663,0.4444,2630.08,11.8802,0.8871,0.4387,2.4414,27.68,2.68,52.5904,0.1531,52.83278,25,151.7,5,PASS,NORMAL
TST-000589,WFR-10,DIE-2408,EQP-104,STN-04,SF,1.2032,1.182,46.5654,151.9567,12.4243,4.2021,0.4425,2509.48,11.8167,0.8541,0.4226,3.2688,28.07,3.07,53.151,0.18283,53.22677,25,157.42,3,PASS,NORMAL
TST-000590,WFR-11,DIE-3121,EQP-104,STN-04,SF,1.2058,1.1864,46.4876,156.5168,12.5437,4.1317,0.4535,2545.58,12.0567,0.8433,0.413,2.8135,27.98,2.98,52.4553,0.18873,52.65922,25,153.48,5,PASS,NORMAL
TST-000591,WFR-12,DIE-3834,EQP-104,STN-01,TT,1.2047,1.1792,45.423,119.3172,12.7459,4.2532,0.4429,2575.52,12.4914,0.8376,0.3946,2.2018,27.79,2.79,51.4309,0.14374,51.58763,25,146.1,3,PASS,NORMAL
TST-000592,WFR-13,DIE-4547,EQP-105,STN-04,FS,1.1823,1.161,49.3954,85.9663,13.2767,4.0652,0.4591,2412.07,12.765,0.8657,0.413,2.9526,36.61,11.61,50.936,0.10164,51.08029,25,143.01,1,FAIL,THERMAL_ANOMALY
TST-000593,WFR-14,DIE-0210,EQP-101,STN-03,SF,1.1884,1.1693,46.3903,124.7427,12.705,4.341,0.4685,2349.25,12.3854,0.8182,0.412,3.8231,28.05,3.05,55.6057,0.14824,55.74208,25,152.14,5,PASS,NORMAL
TST-000594,WFR-15,DIE-0923,EQP-102,STN-03,TT,1.2073,1.1904,49.429,224.8699,12.0218,4.1961,0.4533,2458.94,12.1876,0.796,0.414,3.2836,34.42,9.42,56.1625,0.27149,56.5267,25,142.81,1,FAIL,HIGH_LEAKAGE
TST-000595,WFR-16,DIE-1636,EQP-105,STN-04,SF,1.2381,1.2208,46.2999,135.8468,11.3502,4.2332,0.4629,2573.35,11.9694,0.841,0.4153,2.7335,26.71,1.71,63.7565,0.16819,63.84674,25,150.08,5,PASS,NORMAL
TST-000596,WFR-17,DIE-2349,EQP-105,STN-02,SF,1.1967,1.184,43.5009,150.5356,12.6638,4.075,0.4428,2500.01,12.3306,0.876,0.4252,2.7933,26.71,1.71,54.0071,0.18015,54.15202,25,148.99,4,PASS,NORMAL
TST-000597,WFR-18,DIE-3012,EQP-103,STN-01,SF,1.214,1.1939,44.7787,140.3479,11.5266,4.0787,0.4578,2449.6,12.2535,0.8578,0.4219,3.2179,28.3,3.3,55.3228,0.17038,55.5658,25,146.98,4,PASS,NORMAL
TST-000598,WFR-19,DIE-3725,EQP-103,STN-03,FS,1.2155,1.2047,44.1989,141.7781,13.2935,4.2323,0.4621,2526.8,12.2781,0.8223,0.4339,2.7299,28.36,3.36,57.3348,0.17233,57.51197,25,151.1,3,PASS,NORMAL
TST-000599,WFR-20,DIE-4438,EQP-104,STN-02,TT,1.157,1.1298,44.4979,140.1845,12.4084,4.2872,0.4649,2342.33,13.8206,0.8069,0.402,2.4495,27.3,2.3,47.363,0.16219,47.59685,25,147.7,2,PASS,NORMAL
TST-000600,WFR-01,DIE-0101,EQP-101,STN-01,FS,1.2149,1.201,45.5876,134.5139,11.9523,4.2758,0.4584,2468.91,11.9799,0.8824,0.4246,3.3392,26.43,1.43,54.5792,0.16342,54.62912,25,154.06,4,PASS,NORMAL
TST-000601,WFR-02,DIE-0814,EQP-105,STN-03,SS,1.1837,1.1717,42.9863,158.5482,12.1193,4.3604,0.478,2249.84,13.4194,0.8507,0.4213,3.5089,27.28,2.28,51.0986,0.18767,51.26198,25,155.07,5,PASS,NORMAL
TST-000602,WFR-03,DIE-1527,EQP-104,STN-01,FS,1.1776,1.153,42.6346,146.4294,12.6503,4.2025,0.4584,2418.13,12.4377,0.8327,0.4203,3.2713,27.53,2.53,50.6401,0.17244,50.94381,25,148.03,1,PASS,NORMAL
