test_id,lot_id,wafer_id,die_id,equipment_id,test_station,test_cycle,burn_in_hour,die_row,die_col,r_norm,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,dynamic_power,total_power,test_duration,voltage_headroom,voltage_utilization,leakage_fraction,power_per_current,normalized_timing_margin,frequency_delay_product,thermal_delta,effective_drive_current,rc_delay,timing_slack,dynamic_power_per_freq,leakage_temperature_interaction,result,defect_type,is_anomaly,is_unknown_anomaly,is_borderline,is_latent,dataset_version,generator_version,source_type
TST-0002943,LOT-003,WFR-003-03,DIE-R14C26,EQP-103,STN-04,7,144.0,-16,-4,0.5497,1.1989,1.1521,46.1396,141.0089,13.032,4.254,0.491,2213.04,14.6057,0.8139,0.4095,2.8388,28.9,47.5029,47.7009,149.58,0.7079,0.409542,0.003056,1.029547,0.194362,32.322998,3.9,45.998591,0.055438,1.6154,0.021465,4.075157,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002944,LOT-004,WFR-004-03,DIE-R21C39,EQP-104,STN-01,7,144.0,-9,9,0.4243,1.2327,1.1433,40.3842,102.4284,12.1753,4.0939,0.5257,1976.35,14.3515,0.8559,0.4183,4.7136,28.3,44.0632,44.2184,145.5,0.707,0.426462,0.002536,1.0911,0.32844,28.363587,3.3,40.281772,0.049844,3.4394,0.022295,2.898724,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002945,LOT-005,WFR-005-03,DIE-R28C52,EQP-105,STN-02,7,144.0,-2,22,0.7364,1.2103,1.1803,40.6744,116.3759,12.788,4.0734,0.4753,2244.92,13.0632,0.8169,0.4397,3.7231,28.57,50.3687,50.479,148.89,0.735,0.392713,0.002861,1.238339,0.285007,29.325839,3.57,40.558024,0.052091,2.4665,0.022437,3.324859,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002946,LOT-006,WFR-006-03,DIE-R35C05,EQP-106,STN-03,7,144.0,5,-25,0.8498,1.2084,1.1802,39.3379,127.9047,13.4419,4.2261,0.5037,2071.71,14.5665,0.8645,0.4534,3.9805,29.29,43.8711,44.0493,151.24,0.7047,0.416832,0.003251,1.115237,0.273264,30.177564,4.29,39.209995,0.056807,2.6626,0.021176,3.746329,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002947,LOT-007,WFR-007-03,DIE-R42C18,EQP-107,STN-04,7,144.0,12,-12,0.5657,1.2144,1.1678,44.9774,153.731,14.14,4.0959,0.5789,2064.59,16.0943,0.8646,0.4057,2.174,28.02,48.2909,48.4853,151.78,0.6355,0.476696,0.003418,1.07367,0.135079,33.228131,3.02,44.823669,0.057916,0.9037,0.02339,4.307543,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002948,LOT-008,WFR-008-03,DIE-R49C31,EQP-101,STN-01,7,144.0,19,1,0.6342,1.1872,1.1818,43.5876,148.4085,13.128,4.1257,0.5237,2109.82,15.0223,0.9004,0.406,2.9439,30.29,44.4925,44.6232,149.28,0.6635,0.441122,0.003405,1.02076,0.195969,31.694349,5.29,43.439191,0.054162,1.6375,0.021088,4.495293,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002949,LOT-009,WFR-009-03,DIE-R56C44,EQP-102,STN-02,7,144.0,26,14,0.9843,1.2308,1.1984,42.537,175.0829,12.387,3.8515,0.4959,2246.59,13.8284,0.7781,0.4283,3.0454,29.48,50.1865,50.2963,152.29,0.7349,0.402909,0.004116,1.179832,0.220228,31.066745,4.48,42.361917,0.047709,1.839,0.022339,5.161444,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002950,LOT-010,WFR-010-03,DIE-R03C57,EQP-103,STN-03,7,144.0,-27,27,1.0,1.1778,1.2026,50.1921,202.0815,15.8299,4.5408,0.5878,2075.96,16.6187,0.8281,0.4316,1.8545,29.88,47.2386,47.3927,152.11,0.59,0.499066,0.004026,0.941156,0.111591,34.499756,4.88,49.990019,0.07188,0.5948,0.022755,6.038195,FAIL,PROCESS_VARIATION,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002951,LOT-011,WFR-011-03,DIE-R10C10,EQP-104,STN-04,7,144.0,-20,-20,0.9428,1.2048,1.1809,49.3205,270.4236,12.4778,3.9548,0.5174,2232.45,15.4505,0.8874,0.4171,1.8201,41.91,45.6197,45.9636,146.93,0.6874,0.429449,0.005483,0.924964,0.117802,34.492469,16.91,49.050076,0.049347,0.5156,0.020435,11.333453,FAIL,HIGH_LEAKAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002952,LOT-012,WFR-012-03,DIE-R17C23,EQP-105,STN-01,7,144.0,-13,-7,0.4922,1.2274,1.1898,44.1654,130.8441,37.9304,4.0414,0.4831,2363.36,13.6315,0.8545,0.3986,2.336,29.15,51.9752,52.0725,143.22,0.7443,0.393596,0.002963,1.176831,0.171368,32.216142,4.15,44.034556,0.153292,1.0829,0.021992,3.814106,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002953,LOT-013,WFR-013-03,DIE-R24C36,EQP-106,STN-02,7,144.0,-6,6,0.2828,1.2216,1.1876,47.5387,110.3339,13.0985,4.2459,0.4741,2700.04,13.8333,0.8471,0.4243,0.3329,28.51,54.8395,54.9205,153.92,0.7475,0.388098,0.002321,1.153576,0.024065,37.350463,3.51,47.428366,0.055615,-0.9385,0.020311,3.145619,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002954,LOT-014,WFR-014-03,DIE-R31C49,EQP-107,STN-03,7,144.0,1,19,0.6342,1.218,1.1539,48.7617,82.3157,10.4931,4.5066,0.4978,2637.04,13.9109,0.8204,0.4371,0.4093,28.18,54.5173,54.6125,152.98,0.7202,0.408703,0.001688,1.118035,0.029423,36.6836,3.18,48.679384,0.047288,-0.8482,0.020674,2.319656,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002955,LOT-015,WFR-015-03,DIE-R38C02,EQP-101,STN-04,7,144.0,8,-28,0.9707,1.212,1.1685,50.6964,176.1602,15.2694,4.2143,0.4747,2677.06,13.523,0.8565,0.4513,0.5338,29.74,54.7013,54.8899,152.28,0.7373,0.391667,0.003475,1.078998,0.039473,36.201882,4.74,50.52024,0.06435,-0.774,0.020433,5.239004,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002956,LOT-016,WFR-016-03,DIE-R45C15,EQP-102,STN-01,7,144.0,15,-15,0.7071,1.1956,1.1675,48.9742,124.4004,12.1959,3.9012,0.495,2601.59,13.8775,0.8168,0.4003,0.5038,27.84,54.0204,54.0737,149.51,0.7006,0.414018,0.00254,1.103038,0.036303,36.103565,2.84,48.8498,0.047579,-0.7133,0.020764,3.463307,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002957,LOT-017,WFR-017-03,DIE-R52C28,EQP-103,STN-02,7,144.0,22,-2,0.7364,1.1813,1.1729,43.8589,126.4654,12.9558,4.213,0.4775,2467.03,13.5596,0.866,0.4028,1.8895,27.2,50.0501,50.2328,151.42,0.7038,0.404216,0.002883,1.141162,0.139348,33.45194,2.2,43.732435,0.054583,0.6207,0.020288,3.439859,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002958,LOT-018,WFR-018-03,DIE-R59C41,EQP-104,STN-03,7,144.0,29,11,1.0,1.2308,1.193,48.6891,171.0001,14.193,4.7269,0.4822,2660.53,13.3324,0.8509,0.4154,0.6092,29.96,57.3777,57.5667,158.4,0.7486,0.391778,0.003512,1.178451,0.045693,35.47125,4.96,48.5181,0.067089,-0.6571,0.021566,5.123163,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002959,LOT-019,WFR-019-03,DIE-R06C54,EQP-105,STN-04,7,144.0,-24,24,1.0,1.2003,1.1676,39.9301,175.5403,11.6066,3.9267,0.5309,1941.52,14.0388,0.8647,0.4084,5.6428,31.63,41.3799,41.5434,153.14,0.6694,0.442306,0.004396,1.036308,0.401943,27.256611,6.63,39.75456,0.045576,4.3697,0.021313,5.55234,PASS,POWER_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002960,LOT-020,WFR-020-03,DIE-R13C07,EQP-106,STN-01,7,144.0,-17,-23,0.9534,1.1936,1.1843,52.2094,153.5668,12.551,4.5925,0.5267,2630.97,14.9733,0.8643,0.4181,-0.7401,28.21,59.4788,59.6644,147.37,0.6669,0.44127,0.002941,1.139235,-0.049428,39.394303,3.21,52.055833,0.05764,-2.0225,0.022607,4.332119,FAIL,PROCESS_VARIATION,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002961,LOT-001,WFR-001-04,DIE-R20C20,EQP-107,STN-02,7,144.0,-10,-10,0.4714,1.2247,1.172,40.6483,126.1881,12.0318,4.2113,0.5202,1934.68,14.7119,0.8979,0.4108,4.9792,29.16,40.7784,40.8431,148.68,0.7045,0.424757,0.003104,1.003201,0.338447,28.462819,4.16,40.522112,0.05067,3.6705,0.021078,3.679645,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002962,LOT-002,WFR-002-04,DIE-R27C33,EQP-101,STN-03,7,144.0,-3,3,0.1414,1.1923,1.1772,53.5306,150.7563,12.1752,4.1467,0.4593,2818.12,12.6237,0.8458,0.4198,0.8934,29.23,64.1814,64.3725,151.57,0.733,0.385222,0.002816,1.198967,0.070772,35.575101,4.23,53.379844,0.050487,-0.3722,0.022775,4.406607,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002963,LOT-003,WFR-003-04,DIE-R34C46,EQP-102,STN-04,7,144.0,4,16,0.5497,1.1994,1.1627,44.4988,156.7698,13.6115,4.129,0.4832,2370.02,13.8352,0.8379,0.3984,2.7042,28.32,53.3793,53.546,146.81,0.7162,0.402868,0.003523,1.199567,0.195458,32.789701,3.32,44.34203,0.056202,1.4679,0.022523,4.439721,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002964,LOT-004,WFR-004-04,DIE-R41C59,EQP-103,STN-01,7,144.0,11,29,1.0,1.1706,1.171,41.4374,127.6559,11.9597,4.3261,0.5315,2038.73,14.6939,0.8304,0.4527,4.3341,28.81,42.9225,43.0086,147.59,0.6391,0.454041,0.003081,1.03584,0.294959,29.956895,3.81,41.309744,0.051739,3.051,0.021054,3.677766,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002965,LOT-005,WFR-005-04,DIE-R48C12,EQP-104,STN-02,7,144.0,18,-18,0.8485,1.2194,1.1625,42.3421,122.7384,13.0709,4.1289,0.4853,2088.14,14.6097,0.8472,0.4092,3.9109,28.47,46.6258,46.7803,150.41,0.7341,0.397983,0.002899,1.101169,0.267692,30.507099,3.47,42.219362,0.053968,2.6545,0.022329,3.494362,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002966,LOT-006,WFR-006-04,DIE-R55C25,EQP-105,STN-03,7,144.0,25,-5,0.8498,1.2171,1.1542,41.1748,145.2889,12.8173,4.1912,0.5252,1923.3,14.7826,0.821,0.4234,5.2241,28.39,42.9714,43.2501,156.05,0.6919,0.431518,0.003529,1.043633,0.353395,28.431375,3.39,41.029511,0.05372,3.9797,0.022343,4.124752,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002967,LOT-007,WFR-007-04,DIE-R02C38,EQP-106,STN-04,7,144.0,-28,8,0.9707,1.2154,1.167,45.1219,234.8825,14.0652,3.9862,0.5746,2066.68,15.0604,0.8873,0.4163,3.2452,42.27,48.803,49.2135,149.43,0.6408,0.472766,0.005206,1.081581,0.215479,31.125027,17.27,44.887017,0.056067,1.9416,0.023614,9.928483,FAIL,THERMAL_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002968,LOT-008,WFR-008-04,DIE-R09C51,EQP-107,STN-01,7,144.0,-21,21,0.9899,1.2123,1.2009,42.302,168.8336,12.7639,4.2421,0.5424,2163.68,14.6064,0.8842,0.4344,2.7439,28.08,50.3258,50.4686,153.7,0.6699,0.447414,0.003991,1.189679,0.187856,31.603576,3.08,42.133166,0.054146,1.4253,0.023259,4.740847,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002969,LOT-009,WFR-009-04,DIE-R16C04,EQP-101,STN-02,7,144.0,-14,-26,0.9843,1.2095,1.196,44.2935,181.7598,12.6537,4.0142,0.5168,2169.67,14.2858,0.9046,0.4266,3.1965,27.05,50.0448,50.2869,154.22,0.6927,0.427284,0.004104,1.129845,0.223754,30.995472,2.05,44.11174,0.050794,1.8653,0.023066,4.916603,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002970,LOT-010,WFR-010-04,DIE-R23C17,EQP-102,STN-03,7,144.0,-7,-13,0.4922,1.1976,1.1873,48.0506,121.1854,15.2782,4.1538,0.5248,2294.95,13.8769,0.9154,0.406,2.5032,28.79,50.7233,50.8679,155.07,0.6728,0.43821,0.002522,1.055623,0.180386,31.846792,3.79,47.929415,0.063463,1.1818,0.022102,3.488928,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002971,LOT-011,WFR-011-04,DIE-R30C30,EQP-103,STN-04,7,144.0,0,0,0.0,1.1862,1.1742,46.0081,126.0469,12.9563,3.924,0.4928,2396.67,14.1729,0.8182,0.4308,1.6922,28.51,52.9476,53.0992,151.93,0.6934,0.415444,0.00274,1.150832,0.119397,33.967764,3.51,45.882053,0.050841,0.4432,0.022092,3.593597,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002972,LOT-012,WFR-012-04,DIE-R37C43,EQP-104,STN-01,7,144.0,7,13,0.4922,1.2217,1.1374,43.1364,160.7465,13.4122,4.4575,0.4732,2283.18,13.4076,0.8616,0.4348,2.8038,29.97,53.1965,53.4834,147.85,0.7485,0.387329,0.003726,1.233216,0.20912,30.611964,4.97,42.975653,0.059785,1.5074,0.023299,4.817573,PASS,PROCESS_VARIATION,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002973,LOT-013,WFR-013-04,DIE-R44C56,EQP-105,STN-02,7,144.0,14,26,0.9843,1.208,1.1591,48.9722,167.4861,14.2784,4.1277,0.4916,2524.75,13.6866,0.8219,0.4087,1.2821,28.73,55.5702,55.6925,147.88,0.7164,0.406954,0.00342,1.134729,0.093676,34.555243,3.73,48.804714,0.058937,0.0515,0.02201,4.811876,PASS,EQUIPMENT_DRIFT,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002974,LOT-014,WFR-014-04,DIE-R51C09,EQP-106,STN-03,7,144.0,21,-21,0.9899,1.2085,1.1998,49.0385,142.8184,10.3421,4.2157,0.4957,2537.73,13.4835,0.8862,0.4177,1.0995,27.73,55.7939,55.8456,153.25,0.7128,0.410178,0.002912,1.137757,0.081544,34.217482,2.73,48.895682,0.043599,-0.2044,0.021986,3.960354,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002975,LOT-015,WFR-015-04,DIE-R58C22,EQP-107,STN-04,7,144.0,28,-8,0.9707,1.1924,1.1756,52.0547,163.3642,15.3137,4.3898,0.5449,2453.21,15.0679,0.7992,0.4136,0.4466,27.95,57.7852,57.9227,149.12,0.6475,0.456978,0.003138,1.110086,0.029639,36.964723,2.95,51.891336,0.067224,-0.7662,0.023555,4.566029,FAIL,PROCESS_VARIATION,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002976,LOT-016,WFR-016-04,DIE-R05C35,EQP-101,STN-01,7,144.0,-25,5,0.8498,1.1991,1.1931,49.313,154.1097,11.7916,3.8945,0.5249,2335.76,16.307,0.9457,0.3952,-0.3718,28.5,49.3127,49.5445,144.1,0.6742,0.437745,0.003125,0.999994,-0.0228,38.089238,3.5,49.15889,0.045922,-1.7127,0.021112,4.392126,FAIL,TIMING_FAILURE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002977,LOT-017,WFR-017-04,DIE-R12C48,EQP-102,STN-02,7,144.0,-18,18,0.8485,1.1738,1.1611,48.7664,158.3928,12.2046,3.8892,0.4647,2469.21,13.2019,0.8739,0.4119,1.8646,28.42,52.2883,52.5048,153.02,0.7091,0.395894,0.003248,1.07222,0.141237,32.598263,3.42,48.608007,0.047466,0.5788,0.021176,4.501523,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002978,LOT-018,WFR-018-04,DIE-R19C01,EQP-103,STN-03,7,144.0,-11,-29,1.0,1.2013,1.1564,49.6094,159.0436,14.1,4.5195,0.4701,2640.82,14.116,0.8453,0.4269,1.1084,29.11,54.7391,54.853,143.64,0.7312,0.391326,0.003206,1.103402,0.078521,37.277815,4.11,49.450356,0.063725,-0.1638,0.020728,4.629759,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002979,LOT-019,WFR-019-04,DIE-R26C14,EQP-104,STN-04,7,144.0,-4,-16,0.5497,1.1815,1.1869,39.3279,131.9488,12.7216,4.0867,0.5208,2005.5,14.2568,0.8838,0.4112,4.6153,29.53,40.5826,40.6422,150.65,0.6607,0.440796,0.003355,1.031904,0.323726,28.592012,4.53,39.195951,0.051989,3.3203,0.020236,3.896448,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002980,LOT-020,WFR-020-04,DIE-R33C27,EQP-105,STN-01,7,144.0,3,-3,0.1414,1.1885,1.159,53.2303,137.3692,11.5553,4.3696,0.4768,2843.37,13.4261,0.8714,0.4304,-0.0496,29.65,61.3875,61.5325,149.55,0.7117,0.401178,0.002581,1.153244,-0.003694,38.17537,4.65,53.092931,0.050492,-1.3514,0.02159,4.072997,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002981,LOT-001,WFR-001-05,DIE-R40C40,EQP-106,STN-02,7,144.0,10,10,0.4714,1.1993,1.167,42.1769,120.807,12.0711,4.1627,0.5303,2027.08,14.5543,0.8325,0.4318,4.4118,27.91,41.3817,41.6004,148.06,0.669,0.442175,0.002864,0.981146,0.303127,29.50273,2.91,42.056093,0.050248,3.1475,0.020414,3.371723,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002982,LOT-002,WFR-002-05,DIE-R47C53,EQP-107,STN-03,7,144.0,17,23,0.9534,1.2242,1.1865,53.7911,211.6784,15.7772,4.8835,0.4416,2736.34,13.5851,0.8316,0.4156,0.2178,43.5,77.1877,77.4454,149.78,0.7826,0.360725,0.003935,1.434953,0.016032,37.173453,18.5,53.579422,0.077048,-1.0294,0.028208,9.20801,FAIL,UNKNOWN_ANOMALY,1,1,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002983,LOT-003,WFR-003-05,DIE-R54C06,EQP-101,STN-04,7,144.0,24,-24,1.0,1.1997,1.1624,46.4192,169.8944,14.0464,4.1784,0.4937,2225.45,14.3325,0.9136,0.4133,2.3442,29.6,47.4342,47.5625,144.42,0.706,0.41152,0.00366,1.021866,0.163558,31.896262,4.6,46.249306,0.058691,1.0173,0.021314,5.028874,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002984,LOT-004,WFR-004-05,DIE-R01C19,EQP-102,STN-01,7,144.0,-29,-11,1.0,1.2105,1.1668,40.9903,152.1283,11.3608,4.0201,0.568,1857.28,15.2997,0.8378,0.4105,5.7487,28.79,40.2273,40.4346,156.7,0.6425,0.469228,0.003711,0.981386,0.375739,28.415827,3.79,40.838172,0.045672,4.5004,0.021659,4.379774,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002985,LOT-005,WFR-005-05,DIE-R08C32,EQP-103,STN-02,7,144.0,-22,2,0.7364,1.1965,1.169,40.3217,138.0386,13.3749,3.9814,0.4645,2201.14,13.5075,0.9,0.4,3.9488,29.68,44.2206,44.4398,150.03,0.732,0.388216,0.003423,1.096695,0.292341,29.731899,4.68,40.183661,0.053251,2.6488,0.02009,4.096986,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002986,LOT-006,WFR-006-05,DIE-R15C45,EQP-104,STN-03,7,144.0,-15,15,0.7071,1.2257,1.2017,39.306,112.835,12.6314,4.1872,0.5159,2001.59,13.5697,0.8831,0.4453,5.5604,26.61,45.9944,46.0097,150.39,0.7098,0.420902,0.002871,1.170162,0.409766,27.160976,1.61,39.193165,0.05289,4.232,0.022979,3.002539,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002987,LOT-007,WFR-007-05,DIE-R22C58,EQP-105,STN-04,7,144.0,-8,28,0.9707,1.2086,1.172,47.2133,158.0531,13.6916,4.1563,0.5785,2035.33,15.7462,0.8141,0.4197,3.2478,27.26,46.8062,46.9357,156.2,0.6301,0.478653,0.003348,0.991377,0.206259,32.048713,2.26,47.055247,0.056906,2.014,0.022997,4.308528,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002988,LOT-008,WFR-008-05,DIE-R29C11,EQP-106,STN-01,7,144.0,-1,-19,0.6342,1.2078,1.1892,44.5085,131.5691,13.0906,4.168,0.5378,2211.77,14.9196,0.8554,0.4067,2.0084,28.46,46.3418,46.4719,144.82,0.67,0.445272,0.002956,1.04119,0.134615,32.998724,3.46,44.376931,0.054562,0.7463,0.020952,3.744457,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002989,LOT-009,WFR-009-05,DIE-R36C24,EQP-107,STN-02,7,144.0,6,-6,0.2828,1.1958,1.1661,43.2723,120.3955,13.0769,4.0256,0.5046,2220.6,13.5017,0.8443,0.415,4.0449,27.5,43.7058,43.7468,151.89,0.6912,0.421977,0.002782,1.010018,0.299584,29.981875,2.5,43.151905,0.052642,2.7856,0.019682,3.310876,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002990,LOT-010,WFR-010-05,DIE-R43C37,EQP-101,STN-03,7,144.0,13,7,0.4922,1.1867,1.1775,45.3848,111.899,14.3487,4.1563,0.5312,2285.76,14.7896,0.8201,0.4247,1.8555,30.32,46.9449,46.9734,150.2,0.6555,0.447628,0.002466,1.034375,0.12546,33.805476,5.32,45.272901,0.059638,0.6107,0.020538,3.392778,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002991,LOT-011,WFR-011-05,DIE-R50C50,EQP-102,STN-04,7,144.0,20,20,0.9428,1.22,1.1611,48.6451,155.3627,12.2804,4.0421,0.5099,2288.02,14.0546,0.8478,0.4077,2.9923,27.42,52.326,52.4802,150.29,0.7101,0.417951,0.003194,1.075668,0.212905,32.157206,2.42,48.489737,0.049639,1.7368,0.02287,4.260045,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002992,LOT-012,WFR-012-05,DIE-R57C03,EQP-103,STN-01,7,144.0,27,-27,1.0,1.1869,1.1573,42.7527,148.4807,12.1975,4.307,0.475,2392.28,14.0648,0.9373,0.4087,2.1375,28.79,51.3727,51.6415,149.74,0.7119,0.400202,0.003473,1.201625,0.151975,33.64694,3.79,42.604219,0.052535,0.7915,0.021474,4.274759,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002993,LOT-013,WFR-013-05,DIE-R04C16,EQP-104,STN-02,7,144.0,-26,-14,0.9843,1.2127,1.1651,47.2717,176.2663,13.518,4.1936,0.4717,2644.17,13.3095,0.8174,0.4255,0.5035,29.58,55.46,55.7786,146.46,0.741,0.388967,0.003729,1.173218,0.03783,35.192581,4.58,47.095434,0.056689,-0.7394,0.020974,5.213957,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002994,LOT-014,WFR-014-05,DIE-R11C29,EQP-105,STN-03,7,144.0,-19,-1,0.6342,1.1894,1.1936,48.889,117.6123,11.0961,4.5156,0.4746,2699.47,13.7233,0.8442,0.4109,0.4551,28.46,56.9386,57.0328,149.85,0.7148,0.399025,0.002406,1.164651,0.033163,37.045637,3.46,48.771388,0.050106,-0.8,0.021093,3.347246,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002995,LOT-015,WFR-015-05,DIE-R18C42,EQP-106,STN-04,7,144.0,-12,12,0.5657,1.1883,1.1761,50.5005,136.3776,13.9143,4.1107,0.48,2730.41,13.2119,0.8648,0.3914,0.791,29.35,60.7575,60.906,149.38,0.7083,0.403938,0.002701,1.203107,0.05987,36.073904,4.35,50.364122,0.057198,-0.4652,0.022252,4.002683,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002996,LOT-016,WFR-016-05,DIE-R25C55,EQP-107,STN-01,7,144.0,-5,25,0.8498,1.2014,1.1933,51.9726,136.176,12.7172,3.9376,0.5184,2441.94,14.0849,0.8479,0.408,1.0792,26.76,53.3706,53.4988,153.57,0.683,0.431497,0.00262,1.026899,0.076621,34.394481,1.76,51.836424,0.050075,-0.1767,0.021856,3.64407,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002997,LOT-017,WFR-017-05,DIE-R32C08,EQP-101,STN-02,7,144.0,2,-22,0.7364,1.2084,1.1697,47.9967,123.544,12.7683,4.0777,0.4736,2502.1,13.4167,0.8167,0.428,1.8731,30.44,53.5248,53.7384,141.4,0.7348,0.391923,0.002574,1.115177,0.13961,33.569925,5.44,47.873156,0.052065,0.6284,0.021392,3.760679,PASS,POWER_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002998,LOT-018,WFR-018-05,DIE-R39C21,EQP-102,STN-03,7,144.0,9,-9,0.4243,1.1704,1.1425,51.5943,138.0202,13.6185,4.4859,0.4417,2747.3,12.4524,0.8754,0.4374,1.3194,27.45,61.1972,61.344,152.98,0.7287,0.377392,0.002675,1.186123,0.105955,34.210479,2.45,51.45628,0.061091,0.0066,0.022275,3.788654,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002999,LOT-019,WFR-019-05,DIE-R46C34,EQP-103,STN-04,7,144.0,16,4,0.5497,1.1881,1.1676,40.0073,129.0016,12.3781,4.1712,0.5259,1987.29,14.7825,0.8674,0.4386,4.3697,29.45,44.8101,44.9083,156.94,0.6622,0.44264,0.003224,1.120048,0.2956,29.377114,4.45,39.878298,0.051632,3.0637,0.022548,3.799097,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
