test_id,lot_id,wafer_id,die_id,equipment_id,test_station,test_cycle,burn_in_hour,die_row,die_col,r_norm,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,dynamic_power,total_power,test_duration,voltage_headroom,voltage_utilization,leakage_fraction,power_per_current,normalized_timing_margin,frequency_delay_product,thermal_delta,effective_drive_current,rc_delay,timing_slack,dynamic_power_per_freq,leakage_temperature_interaction,result,defect_type,is_anomaly,is_unknown_anomaly,is_borderline,is_latent,dataset_version,generator_version,source_type
TST-0002084,LOT-004,WFR-004-05,DIE-R01C19,EQP-105,STN-01,3,48.0,-29,-11,1.0,1.2148,1.1791,44.9731,176.7662,14.4812,4.6206,0.4658,2158.13,14.0241,0.7827,0.4025,3.0018,37.2,59.9558,60.2392,150.22,0.749,0.383438,0.00393,1.333148,0.214046,30.265831,12.2,44.796334,0.066912,1.8166,0.027781,6.575703,PASS,UNKNOWN_ANOMALY,1,1,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002085,LOT-005,WFR-005-05,DIE-R08C32,EQP-105,STN-02,3,48.0,-22,2,0.7364,1.1742,1.2115,45.8782,167.3514,10.9387,4.1838,0.443,2543.1,12.6511,0.9013,0.399,2.3803,39.88,52.1786,52.3305,146.47,0.7312,0.377278,0.003648,1.137329,0.18815,32.173012,14.88,45.710849,0.045765,1.08,0.020518,6.673974,PASS,THERMAL_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002086,LOT-006,WFR-006-05,DIE-R15C45,EQP-105,STN-03,3,48.0,-15,15,0.7071,1.236,1.2017,45.1284,125.8967,12.3548,4.1627,0.4855,2380.58,13.7294,0.8302,0.425,2.7098,26.79,52.0009,52.1077,151.49,0.7505,0.392799,0.00279,1.152288,0.197372,32.683935,1.79,45.002503,0.051429,1.4546,0.021844,3.372773,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002087,LOT-007,WFR-007-05,DIE-R22C58,EQP-105,STN-04,3,48.0,-8,28,0.9707,1.1963,1.1971,43.8347,182.057,12.7617,3.8232,0.4771,2248.68,13.0264,0.8229,0.4266,3.7046,27.85,52.0766,52.1366,152.36,0.7192,0.398813,0.004153,1.188022,0.284392,29.292205,2.85,43.652643,0.048791,2.4551,0.023159,5.070287,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002088,LOT-008,WFR-008-05,DIE-R29C11,EQP-105,STN-01,3,48.0,-1,-19,0.6342,1.1783,1.1938,48.5256,135.3115,12.4453,4.252,0.5173,2279.92,14.2084,0.8138,0.4278,2.4704,27.78,50.1846,50.3434,148.66,0.661,0.439022,0.002788,1.034188,0.173869,32.394015,2.78,48.390288,0.052917,1.2288,0.022012,3.758953,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002089,LOT-009,WFR-009-05,DIE-R36C24,EQP-105,STN-02,3,48.0,6,-6,0.2828,1.198,1.1892,43.3698,121.2403,12.3564,4.282,0.4626,2530.13,12.8449,0.8322,0.4156,2.3007,26.77,52.5853,52.7865,142.52,0.7354,0.386144,0.002796,1.212487,0.179114,32.499267,1.77,43.24856,0.05291,1.0529,0.020784,3.245603,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002090,LOT-010,WFR-010-05,DIE-R43C37,EQP-105,STN-03,3,48.0,13,7,0.4922,1.2188,1.1879,43.7318,108.67,12.3891,4.0432,0.4721,2344.85,12.4939,0.9015,0.4188,3.2979,26.32,52.2103,52.3976,146.05,0.7467,0.387348,0.002485,1.193875,0.263961,29.296321,1.32,43.62313,0.050092,1.9776,0.022266,2.860194,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002091,LOT-011,WFR-011-05,DIE-R50C50,EQP-105,STN-04,3,48.0,20,20,0.9428,1.2157,1.1381,46.0967,128.9268,15.1142,4.2993,0.5116,2296.78,14.9601,0.8709,0.4253,1.5291,26.13,50.9279,51.082,148.12,0.7041,0.420828,0.002797,1.104806,0.102212,34.360058,1.13,45.967773,0.06498,0.2329,0.022174,3.368857,PASS,EQUIPMENT_DRIFT,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002092,LOT-012,WFR-012-05,DIE-R57C03,EQP-105,STN-01,3,48.0,27,-27,1.0,1.1994,1.1771,48.9259,167.6248,13.1714,4.152,0.4952,2299.07,13.0137,0.7992,0.4316,2.9323,26.52,49.7478,49.9303,152.53,0.7042,0.412873,0.003426,1.016799,0.225324,29.919407,1.52,48.758275,0.054688,1.7015,0.021638,4.44541,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002093,LOT-013,WFR-013-05,DIE-R04C16,EQP-105,STN-02,3,48.0,-26,-14,0.9843,1.1828,1.1955,47.1194,144.5687,13.2176,4.3696,0.5259,2215.54,14.7823,0.8872,0.429,2.8151,27.47,45.2999,45.4693,145.11,0.6569,0.444623,0.003068,0.961385,0.190437,32.750777,2.47,46.974831,0.057756,1.4989,0.020446,3.971302,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002094,LOT-014,WFR-014-05,DIE-R11C29,EQP-105,STN-03,3,48.0,-19,-1,0.6342,1.1837,1.1712,42.6351,129.0554,13.6809,4.1411,0.4774,2339.21,13.6164,0.8145,0.4174,2.9223,26.57,50.7884,50.9673,146.65,0.7063,0.403312,0.003027,1.191234,0.214616,31.851619,1.57,42.506045,0.056654,1.6904,0.021712,3.429002,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002095,LOT-015,WFR-015-05,DIE-R18C42,EQP-105,STN-04,3,48.0,-12,12,0.5657,1.2055,1.1746,50.0583,112.1373,13.3593,4.1878,0.4823,2563.34,13.3939,0.8295,0.426,1.5329,26.17,52.8476,52.9407,149.24,0.7232,0.400083,0.00224,1.055721,0.114448,34.33312,1.17,49.946163,0.055946,0.2774,0.020617,2.934633,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002096,LOT-016,WFR-016-05,DIE-R25C55,EQP-105,STN-01,3,48.0,-5,25,0.8498,1.1076,1.0736,48.1429,147.7472,12.3157,4.0974,0.4953,2454.26,14.5607,0.8741,0.4018,0.6532,26.52,55.8864,56.1174,148.3,0.6123,0.447183,0.003069,1.160844,0.04486,35.735744,1.52,47.995153,0.050462,-0.6227,0.022771,3.918256,FAIL,LOW_VOLTAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002097,LOT-017,WFR-017-05,DIE-R32C08,EQP-105,STN-02,3,48.0,2,-22,0.7364,1.2001,1.2013,44.2332,118.6359,11.7655,4.1319,0.4763,2496.58,13.028,0.8791,0.421,2.3999,27.33,54.6077,54.7728,145.16,0.7238,0.396884,0.002682,1.234541,0.184211,32.525444,2.33,44.114564,0.048614,1.0998,0.021873,3.242319,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002098,LOT-018,WFR-018-05,DIE-R39C21,EQP-105,STN-03,3,48.0,9,-9,0.4243,1.17,1.119,44.4433,108.6541,12.3249,4.1158,0.4742,2199.34,13.3539,0.8529,0.4194,3.5068,26.98,46.3214,46.4472,153.57,0.6958,0.405299,0.002445,1.042258,0.262605,29.369766,1.98,44.334646,0.050727,2.2345,0.021062,2.931488,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002099,LOT-019,WFR-019-05,DIE-R46C34,EQP-105,STN-04,3,48.0,16,4,0.5497,1.1882,1.1886,43.2997,114.2223,13.0032,4.5802,0.4689,2398.81,12.3708,0.8968,0.4294,3.0739,25.98,52.768,52.9189,148.84,0.7193,0.394631,0.002638,1.218669,0.24848,29.675199,0.98,43.185478,0.059557,1.7477,0.021998,2.967495,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002100,LOT-020,WFR-020-05,DIE-R53C47,EQP-105,STN-01,3,48.0,23,17,0.9534,1.2014,1.1941,46.6926,142.5554,12.1476,4.3574,0.4875,2413.2,12.9011,0.8681,0.4288,2.683,26.76,55.0365,55.2699,151.99,0.7139,0.405777,0.003053,1.178699,0.207967,31.132935,1.76,46.550045,0.052932,1.3861,0.022806,3.814783,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002101,LOT-001,WFR-001-01,DIE-R00C00,EQP-105,STN-02,3,48.0,-30,-30,1.0,1.2151,1.1892,46.9759,169.3868,12.2282,4.3396,0.4891,2591.66,13.8171,0.8742,0.4233,1.2016,26.74,57.3602,57.5572,146.52,0.726,0.402518,0.003606,1.221056,0.086965,35.809225,1.74,46.806513,0.053065,-0.0959,0.022133,4.529403,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002102,LOT-002,WFR-002-01,DIE-R07C13,EQP-105,STN-03,3,48.0,-23,-17,0.9534,1.2199,1.1724,40.7592,154.2399,11.3293,4.1354,0.4982,2255.04,13.6911,0.8577,0.4181,3.5613,26.55,50.4181,50.6643,147.84,0.7217,0.408394,0.003784,1.236975,0.260118,30.873978,1.55,40.60496,0.046851,2.2855,0.022358,4.095069,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002103,LOT-003,WFR-003-01,DIE-R14C26,EQP-105,STN-04,3,48.0,-16,-4,0.5497,1.1787,1.2043,47.7675,109.7148,12.8126,4.5342,0.4881,2380.57,13.327,0.8156,0.4279,2.7357,26.81,49.4916,49.6439,153.58,0.6906,0.4141,0.002297,1.036094,0.205275,31.725856,1.81,47.657785,0.058095,1.4922,0.02079,2.941454,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002104,LOT-004,WFR-004-01,DIE-R21C39,EQP-105,STN-01,3,48.0,-9,9,0.4243,1.2151,1.1561,43.1125,127.247,15.2421,4.4618,0.5831,1966.82,15.9971,0.8325,0.4269,3.4606,26.25,47.2393,47.4043,149.12,0.632,0.479878,0.002952,1.095722,0.216327,31.463416,1.25,42.985253,0.068007,2.2012,0.024018,3.340234,PASS,PROCESS_VARIATION,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002105,LOT-005,WFR-005-01,DIE-R28C52,EQP-105,STN-02,3,48.0,-2,22,0.7364,1.2081,1.1737,46.5332,136.6128,11.5543,4.2883,0.4505,2496.53,12.4375,0.9179,0.4316,2.7342,26.77,54.8351,54.9648,148.52,0.7576,0.3729,0.002936,1.178408,0.219835,31.050592,1.77,46.396587,0.049548,1.3847,0.021965,3.657125,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002106,LOT-006,WFR-006-01,DIE-R35C05,EQP-105,STN-03,3,48.0,5,-25,0.8498,1.1867,1.1928,43.2558,149.1008,12.4784,4.0756,0.4917,2383.75,13.5194,0.882,0.4118,2.6344,26.56,48.6516,48.8094,148.7,0.695,0.414342,0.003447,1.124742,0.194861,32.22687,1.56,43.106699,0.050857,1.3406,0.02041,3.960117,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002107,LOT-007,WFR-007-01,DIE-R42C18,EQP-105,STN-04,3,48.0,12,-12,0.5657,1.1988,1.1992,46.2774,112.4276,15.1588,3.932,0.4526,2474.76,13.8125,0.8561,0.4418,1.069,27.02,53.0078,53.1156,153.98,0.7462,0.377544,0.002429,1.145436,0.077394,34.182623,2.02,46.164972,0.059604,-0.2289,0.021419,3.037794,FAIL,EQUIPMENT_DRIFT,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002108,LOT-008,WFR-008-01,DIE-R49C31,EQP-105,STN-01,3,48.0,19,1,0.6342,1.1921,1.1828,47.5747,119.9044,12.9152,4.0673,0.4956,2421.42,13.8498,0.8539,0.4406,2.39,28.24,52.2066,52.3689,149.15,0.6965,0.415737,0.00252,1.097361,0.172566,33.536183,3.24,47.454796,0.05253,1.0955,0.02156,3.3861,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002109,LOT-009,WFR-009-01,DIE-R56C44,EQP-105,STN-02,3,48.0,26,14,0.9843,1.2036,1.1582,43.3487,151.665,13.4027,4.3057,0.4958,2309.74,13.5082,0.8306,0.4221,3.0433,26.86,50.3928,50.6044,155.43,0.7078,0.411931,0.003499,1.162499,0.225293,31.20043,1.86,43.197035,0.057708,1.7906,0.021818,4.073722,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002110,LOT-010,WFR-010-01,DIE-R03C57,EQP-105,STN-03,3,48.0,-27,27,1.0,1.2049,1.1733,44.6331,183.8484,11.859,3.6356,0.4897,2396.58,13.4398,0.7733,0.4291,2.9079,26.29,49.0886,49.2413,154.46,0.7152,0.406424,0.004119,1.099825,0.216365,32.209556,1.29,44.449252,0.043115,1.7055,0.020483,4.833374,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002111,LOT-011,WFR-011-01,DIE-R10C10,EQP-105,STN-04,3,48.0,-20,-20,0.9428,1.2068,1.1504,46.2713,141.7194,11.761,3.9674,0.5213,2361.17,13.8144,0.8624,0.4152,2.2892,25.54,49.8169,50.0136,160.6,0.6855,0.431969,0.003063,1.076626,0.165711,32.618147,0.54,46.129581,0.046661,1.0116,0.021098,3.619513,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002112,LOT-012,WFR-012-01,DIE-R17C23,EQP-105,STN-01,3,48.0,-13,-7,0.4922,1.177,1.1899,46.7025,133.5175,13.8035,4.3134,0.4723,2349.6,12.977,0.874,0.4424,2.4117,27.6,49.6311,49.7452,150.43,0.7047,0.401274,0.002859,1.062708,0.185844,30.490759,2.6,46.568982,0.05954,1.0953,0.021123,3.685083,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002113,LOT-013,WFR-013-01,DIE-R24C36,EQP-105,STN-02,3,48.0,-6,6,0.2828,1.1653,1.1438,45.9611,112.4531,12.8462,4.1679,0.5069,2267.2,14.9009,0.8758,0.4509,1.5747,28.1,52.1146,52.1628,143.12,0.6584,0.434995,0.002447,1.133885,0.105678,33.78332,3.1,45.848647,0.053542,0.248,0.022986,3.159932,PASS,LOW_VOLTAGE,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002114,LOT-014,WFR-014-01,DIE-R31C49,EQP-105,STN-03,3,48.0,1,19,0.6342,1.2027,1.1483,44.0374,130.0625,13.0039,4.2503,0.487,2361.44,13.2245,0.8708,0.4472,2.8344,26.21,50.9415,51.218,146.07,0.7157,0.404922,0.002953,1.156778,0.214329,31.228863,1.21,43.907337,0.05527,1.5164,0.021572,3.408938,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002115,LOT-015,WFR-015-01,DIE-R38C02,EQP-105,STN-04,3,48.0,8,-28,0.9707,1.1869,1.157,48.0859,154.6664,14.2579,4.2318,0.5106,2395.2,14.1234,0.8929,0.3966,1.8958,26.33,50.2433,50.3841,150.24,0.6763,0.430196,0.003216,1.044866,0.134231,33.828368,1.33,47.931234,0.060337,0.6063,0.020977,4.072366,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002116,LOT-016,WFR-016-01,DIE-R45C15,EQP-105,STN-01,3,48.0,15,-15,0.7071,1.2072,1.1572,49.0038,229.4377,12.4016,4.1848,0.4768,2672.51,13.6075,0.8491,0.4058,0.6098,33.06,60.6353,60.946,145.06,0.7304,0.394964,0.004682,1.237359,0.044814,36.36618,8.06,48.774362,0.051898,-0.6451,0.022689,7.58521,FAIL,HIGH_LEAKAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002117,LOT-017,WFR-017-01,DIE-R52C28,EQP-105,STN-02,3,48.0,22,-2,0.7364,1.1974,1.2164,45.3545,102.2357,12.4818,4.2799,0.4775,2363.15,13.3563,0.8206,0.4029,2.262,27.32,52.9158,52.9548,151.34,0.7199,0.398781,0.002254,1.166716,0.169358,31.56294,2.32,45.252264,0.053421,1.0385,0.022392,2.793079,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002118,LOT-018,WFR-018-01,DIE-R59C41,EQP-105,STN-03,3,48.0,29,11,1.0,1.1949,1.1802,45.1387,152.8689,12.8466,4.1946,0.5043,2198.34,14.3653,0.7546,0.3962,3.6276,26.77,46.2173,46.4635,151.81,0.6906,0.422044,0.003387,1.023895,0.252525,31.579814,1.77,44.985831,0.053886,2.4768,0.021024,4.0923,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002119,LOT-019,WFR-019-01,DIE-R06C54,EQP-105,STN-04,3,48.0,-24,24,1.0,1.1848,1.1612,45.1044,155.599,12.2504,4.4054,0.4807,2430.05,13.4334,0.8331,0.4226,2.4471,25.9,50.4777,50.646,148.38,0.7041,0.405722,0.00345,1.11913,0.182165,32.643834,0.9,44.948801,0.053968,1.1914,0.020772,4.030014,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002120,LOT-020,WFR-020-01,DIE-R13C07,EQP-105,STN-01,3,48.0,-17,-23,0.9534,1.2276,1.2192,44.8324,154.2239,12.2691,4.4691,0.5276,2172.26,14.0704,0.8439,0.3937,3.6343,26.13,47.9366,48.1736,152.12,0.7,0.429782,0.00344,1.06924,0.258294,30.564567,1.13,44.678176,0.054832,2.3967,0.022068,4.029871,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002121,LOT-001,WFR-001-02,DIE-R20C20,EQP-105,STN-02,3,48.0,-10,-10,0.4714,1.1773,1.1618,49.1094,112.0346,11.7107,4.3087,0.4534,2631.91,11.9528,0.8757,0.4036,2.0735,26.37,57.557,57.73,149.95,0.7239,0.385118,0.002281,1.172016,0.173474,31.458694,1.37,48.997365,0.050458,0.7942,0.021869,2.954352,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002122,LOT-002,WFR-002-02,DIE-R27C33,EQP-105,STN-03,3,48.0,-3,3,0.1414,1.2146,1.2051,42.7934,119.886,11.7084,4.3298,0.4805,2316.27,13.7898,0.8526,0.4181,2.6021,27.16,50.4859,50.5956,151.85,0.7341,0.395603,0.002802,1.179759,0.188697,31.9409,2.16,42.673514,0.050695,1.3314,0.021796,3.256104,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002123,LOT-003,WFR-003-02,DIE-R34C46,EQP-105,STN-04,3,48.0,4,16,0.5497,1.2175,1.2159,45.1267,133.6879,11.7346,4.3676,0.4905,2309.8,13.4921,0.8644,0.4564,2.6407,26.62,50.2015,50.3806,145.39,0.727,0.402875,0.002963,1.112457,0.195722,31.164053,1.62,44.993012,0.051252,1.3199,0.021734,3.558772,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002124,LOT-004,WFR-004-02,DIE-R41C59,EQP-105,STN-01,3,48.0,11,29,1.0,1.1878,1.1541,44.3163,173.7213,12.8448,3.8355,0.5181,2169.88,14.8629,0.9465,0.3932,2.8469,26.21,49.0435,49.2619,149.06,0.6697,0.436185,0.00392,1.10667,0.191544,32.250709,1.21,44.142579,0.049266,1.5072,0.022602,4.553235,PASS,TIMING_FAILURE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002125,LOT-005,WFR-005-02,DIE-R48C12,EQP-105,STN-02,3,48.0,18,-18,0.8485,1.2469,1.1656,44.172,139.7888,10.8785,4.25,0.4657,2425.91,12.9876,0.8784,0.4172,2.3674,24.99,52.626,52.8116,151.31,0.7812,0.373486,0.003165,1.191388,0.182282,31.506749,-0.01,44.032211,0.046234,1.0718,0.021693,3.493322,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002126,LOT-006,WFR-006-02,DIE-R55C25,EQP-105,STN-03,3,48.0,25,-5,0.8498,1.2174,1.1891,44.6986,156.2091,13.0933,4.2828,0.4951,2429.87,13.8974,0.825,0.4264,2.3376,29.0,47.5525,47.6848,151.26,0.7223,0.406686,0.003495,1.063848,0.168204,33.768875,4.0,44.542391,0.056076,1.0862,0.01957,4.530064,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002127,LOT-007,WFR-007-02,DIE-R02C38,EQP-105,STN-04,3,48.0,-28,8,0.9707,1.187,1.1743,40.9168,159.8309,11.8225,3.8919,0.4781,2307.6,13.4738,0.8251,0.3931,3.3664,27.47,49.2626,49.4296,154.08,0.7089,0.40278,0.003906,1.20397,0.249848,31.092141,2.47,40.756969,0.046012,2.1482,0.021348,4.390555,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002128,LOT-008,WFR-008-02,DIE-R09C51,EQP-105,STN-01,3,48.0,-21,21,0.9899,1.2174,1.1812,45.386,142.4486,13.2151,4.2014,0.5197,2278.97,14.0986,0.798,0.4203,2.6041,26.77,48.2706,48.4409,150.04,0.6977,0.426893,0.003139,1.063557,0.184706,32.130286,1.77,45.243551,0.055522,1.3858,0.021181,3.813349,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002129,LOT-009,WFR-009-02,DIE-R16C04,EQP-105,STN-02,3,48.0,-14,-26,0.9843,1.1867,1.1899,45.7721,140.7786,12.8569,4.4267,0.4969,2379.3,13.7636,0.8315,0.4155,2.317,25.58,51.181,51.3528,145.76,0.6898,0.418724,0.003076,1.11817,0.168343,32.747733,0.58,45.631321,0.056914,1.07,0.021511,3.601117,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002130,LOT-010,WFR-010-02,DIE-R23C17,EQP-105,STN-03,3,48.0,-7,-13,0.4922,1.2084,1.1704,45.7203,130.5148,11.9912,3.7261,0.4681,2511.81,13.0081,0.8719,0.4406,2.4144,26.46,55.2186,55.2982,141.2,0.7403,0.387372,0.002855,1.207748,0.185607,32.673876,1.46,45.589785,0.04468,1.1019,0.021984,3.453422,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002131,LOT-011,WFR-011-02,DIE-R30C30,EQP-105,STN-04,3,48.0,0,0,0.0,1.199,1.1835,44.5031,123.3071,12.4598,3.9479,0.4923,2431.43,13.8409,0.8499,0.4241,1.8606,26.19,53.5603,53.7154,149.47,0.7067,0.410592,0.002771,1.203518,0.134428,33.653179,1.19,44.379793,0.04919,0.5866,0.022028,3.229413,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002132,LOT-012,WFR-012-02,DIE-R37C43,EQP-105,STN-01,3,48.0,7,13,0.4922,1.2202,1.1654,44.2371,132.5227,16.3055,5.3531,0.4121,2578.74,13.2339,0.8615,0.4297,1.7591,37.12,60.587,60.8535,151.93,0.8081,0.337732,0.002996,1.369597,0.132924,34.126787,12.12,44.104577,0.087285,0.4679,0.023495,4.919243,PASS,UNKNOWN_ANOMALY,1,1,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002133,LOT-013,WFR-013-02,DIE-R44C56,EQP-105,STN-02,3,48.0,14,26,0.9843,1.2018,1.1727,47.2501,159.7322,13.1212,4.0689,0.5135,2253.21,13.1819,0.8852,0.399,3.0751,26.51,45.9265,46.1473,152.77,0.6883,0.427276,0.003381,0.971987,0.233282,29.701589,1.51,47.090368,0.053389,1.7909,0.020383,4.234501,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002134,LOT-014,WFR-014-02,DIE-R51C09,EQP-105,STN-03,3,48.0,21,-21,0.9899,1.2311,1.1519,43.2055,140.3312,13.5162,4.2552,0.5086,2261.35,13.7589,0.8558,0.439,2.7415,26.3,51.2402,51.45,146.89,0.7225,0.413126,0.003248,1.185965,0.199253,31.113689,1.3,43.065169,0.057514,1.4467,0.022659,3.690711,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002135,LOT-015,WFR-015-02,DIE-R58C22,EQP-105,STN-04,3,48.0,28,-8,0.9707,1.1857,1.1863,46.3812,156.799,13.9148,4.2853,0.5022,2399.14,13.2704,0.8456,0.4065,1.397,26.17,50.8137,50.9228,149.53,0.6835,0.423547,0.003381,1.095567,0.105272,31.837547,1.17,46.224401,0.059629,0.1449,0.02118,4.10343,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002136,LOT-016,WFR-016-02,DIE-R05C35,EQP-105,STN-01,3,48.0,-25,5,0.8498,1.221,1.1455,51.2155,140.7199,12.4582,4.0131,0.5072,2497.09,13.8964,0.8357,0.4135,1.4136,27.18,57.8436,58.0388,146.53,0.7138,0.415397,0.002748,1.129416,0.101724,34.700561,2.18,51.07478,0.049996,0.1644,0.023164,3.824767,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002137,LOT-017,WFR-017-02,DIE-R12C48,EQP-105,STN-02,3,48.0,-18,18,0.8485,1.1896,1.1688,45.9135,119.7159,12.8364,4.0201,0.4995,2373.32,13.3964,0.8169,0.4114,2.5083,26.98,48.9276,48.98,152.38,0.6901,0.419889,0.002607,1.065647,0.187237,31.793944,1.98,45.793784,0.051604,1.28,0.020616,3.229935,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002138,LOT-018,WFR-018-02,DIE-R19C01,EQP-105,STN-03,3,48.0,-11,-29,1.0,1.1982,1.1712,47.7466,170.163,12.3476,4.2312,0.5173,2257.72,14.0069,0.8332,0.4268,3.0014,26.88,47.5987,47.8022,152.95,0.6809,0.431731,0.003564,0.996902,0.21428,31.623658,1.88,47.576437,0.052245,1.7414,0.021083,4.573981,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002139,LOT-019,WFR-019-02,DIE-R26C14,EQP-105,STN-04,3,48.0,-4,-16,0.5497,1.203,1.1903,45.2679,119.9058,12.7469,4.4041,0.4654,2432.2,13.6222,0.8864,0.4284,1.8328,27.56,49.1699,49.4367,144.25,0.7376,0.386866,0.002649,1.086198,0.134545,33.131915,2.56,45.147994,0.056139,0.518,0.020216,3.304604,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0002140,LOT-020,WFR-020-02,DIE-R33C27,EQP-105,STN-01,3,48.0,3,-3,0.1414,1.1893,1.1737,45.7175,115.4626,12.1003,4.2102,0.4762,2350.24,13.4332,0.864,0.4486,2.6686,25.79,48.2328,48.3885,148.87,0.7131,0.400404,0.002526,1.055018,0.198657,31.571244,0.79,45.602037,0.050945,1.356,0.020522,2.97778,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
