component_id,lot_id,manufacturer,component_family,component_type,package,burn_in_hour,temperature_c,voltage_v,iddq,ileak,tpd,vth,health_state,defect_type,anomaly_label,failure_label,source_type,source_dataset,generation_method,generation_version
COMP-SYN-021-005,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1919.243,308.380,188.51,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-006,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,1959.654,287.996,184.10,0.0000,LATENT_DEFECT,GATE_OXIDE_SHORT,1,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-006,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1918.792,284.652,207.79,0.5810,LATENT_DEFECT,GATE_OXIDE_SHORT,1,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-006,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,1899.837,278.095,216.31,0.7666,LATENT_DEFECT,GATE_OXIDE_SHORT,1,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-006,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1912.458,294.292,221.83,0.8574,LATENT_DEFECT,GATE_OXIDE_SHORT,1,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-007,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2025.680,324.836,178.84,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-007,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,2054.553,327.629,183.36,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-007,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,1995.843,321.898,183.30,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-007,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1990.980,314.894,190.25,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-008,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,1829.660,316.006,193.29,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-008,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1810.935,314.430,197.18,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-008,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,1813.508,318.145,201.69,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-008,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1810.166,313.099,201.39,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-009,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2009.524,280.215,188.53,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-009,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1989.888,281.710,197.77,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-009,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,2030.195,282.845,198.27,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-009,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1991.592,281.008,192.88,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-010,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2038.917,304.756,180.58,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-010,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,2062.820,300.905,188.03,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-010,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,2034.898,301.073,191.12,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-010,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,2052.429,299.054,195.27,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-011,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2117.255,308.279,173.90,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-011,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,2103.758,307.039,180.73,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-011,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,2119.886,305.503,184.86,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-011,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,2085.965,306.300,185.15,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-012,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2020.336,320.438,176.96,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-012,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,2003.445,317.850,186.65,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-012,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,2015.184,315.091,187.26,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-012,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1992.534,313.207,190.26,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-013,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2045.029,295.527,180.43,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-013,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,2032.619,299.076,184.03,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-013,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,2088.065,290.979,187.66,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-013,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,2063.095,294.240,190.09,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-014,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2922.355,437.105,256.50,0.0000,BORDERLINE,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-014,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,2835.702,426.720,261.87,0.1452,BORDERLINE,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-014,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,2837.907,441.203,262.16,0.1916,BORDERLINE,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-014,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,2842.366,440.818,262.18,0.2143,BORDERLINE,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-015,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,1768.038,305.524,177.43,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-015,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1789.114,300.674,188.14,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-015,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,1793.796,294.832,189.39,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-015,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1773.570,289.466,188.68,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-016,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,1849.506,320.625,184.11,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-016,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1818.182,322.737,190.09,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-016,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,1804.105,315.403,193.10,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-016,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1794.452,317.685,192.60,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-017,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,1926.799,311.312,189.23,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-017,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1872.449,304.789,193.92,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-017,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,1824.187,303.969,203.18,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-017,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1852.896,305.309,202.55,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-018,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,1890.516,328.467,175.09,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-018,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1915.379,331.315,183.80,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-018,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,1929.947,328.709,185.74,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-018,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1870.802,323.554,185.21,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-019,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2025.412,291.716,182.58,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-019,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,2029.464,287.519,188.93,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-019,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,2054.952,291.596,192.24,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-019,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,2064.940,294.288,192.78,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-020,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,1975.617,312.280,184.94,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-020,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1933.863,317.786,187.45,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-020,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,1921.499,316.249,192.75,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-020,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1955.636,308.744,194.79,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-021,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2009.219,327.025,183.73,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-021,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1994.790,318.547,188.51,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-021,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,2019.629,312.388,188.82,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-021,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,2005.656,317.924,191.95,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-022,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,1960.808,318.561,180.92,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-022,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1946.461,316.290,188.79,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-022,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,1958.124,310.067,192.88,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-022,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1926.815,308.000,187.24,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-023,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2001.548,305.296,177.80,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-023,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1949.603,303.870,184.38,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-023,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,1978.791,300.337,188.25,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-023,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1941.237,305.819,192.42,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-024,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2002.637,299.001,180.31,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-024,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1975.394,293.163,190.15,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-024,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,2027.137,295.554,192.89,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-024,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,2003.213,293.791,191.60,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-025,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,1968.679,321.711,184.75,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-025,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1931.170,315.477,191.18,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-025,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,1939.921,311.517,197.26,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-025,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1985.429,311.387,193.44,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-026,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2169.654,309.907,176.91,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-026,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,2098.331,311.595,181.99,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-026,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,2117.901,311.490,185.26,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-026,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,2109.791,313.725,188.02,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-027,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,1930.149,306.300,173.62,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-027,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1905.219,300.434,181.40,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-027,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,1898.774,300.876,180.66,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-027,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1891.920,301.393,182.88,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-028,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,1993.960,295.788,187.68,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-028,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,1973.331,291.822,194.89,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-028,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,1950.332,291.464,195.83,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-028,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,1993.153,290.923,198.72,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-029,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2131.492,315.027,180.09,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-029,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,2077.492,310.744,184.96,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-029,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,2112.670,313.978,187.28,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-029,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,2093.676,309.214,186.84,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-030,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,1999.266,320.245,173.55,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-030,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,2000.717,322.477,181.38,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-030,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,2021.537,316.704,182.34,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-030,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,168,125,1.5,2005.627,315.577,179.81,0.2143,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-031,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,0,125,1.5,2038.447,285.881,180.41,0.0000,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-031,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,24,125,1.5,2075.893,286.033,190.23,0.1452,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
COMP-SYN-021-031,LOT-SYN-021,ISRO_MOCK,CMOS_LOGIC,HEX_INVERTER,CERAMIC_FP,96,125,1.5,2040.046,285.894,188.04,0.1916,HEALTHY,NONE,0,1,synthetic,ps170_synthetic,physics_RD_power_law,0.1
